Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	NRD Return Tot
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	______________	
12:15:2023:15:05:06	5.0	0.0	1.07	3.800	3.7	69.9	1.05	0.0
12:15:2023:15:05:07	4.0	0.0	1.07	3.800	3.4	73.1	1.05	0.0
12:15:2023:15:05:08	4.0	0.0	1.07	3.800	3.1	69.9	1.05	0.0
12:15:2023:15:05:09	4.0	0.0	1.07	3.800	2.8	69.9	1.05	0.0
12:15:2023:15:05:10	3.0	0.0	1.07	3.800	2.5	69.9	1.05	0.0
12:15:2023:15:05:11	3.0	0.0	1.07	3.800	2.1	66.7	1.05	0.0
12:15:2023:15:05:12	3.0	0.0	1.07	3.800	1.8	66.7	1.04	0.0
12:15:2023:15:05:13	3.0	0.0	1.07	3.800	1.5	66.7	1.04	0.0
12:15:2023:15:05:14	3.0	0.0	1.07	3.800	1.5	63.5	1.05	0.0
12:15:2023:15:05:15	2.0	0.0	1.07	3.800	1.2	57.2	1.04	0.0
12:15:2023:15:05:16	2.0	0.0	1.07	3.800	0.9	60.4	1.04	0.0
12:15:2023:15:05:17	2.0	0.0	1.07	3.800	0.9	57.2	1.04	0.0
12:15:2023:15:05:18	2.0	0.0	1.07	3.800	0.6	50.8	1.05	0.0
12:15:2023:15:05:19	2.0	0.0	1.07	3.800	0.6	50.8	1.05	0.0
12:15:2023:15:05:20	1.0	0.0	1.07	3.800	0.3	47.6	1.05	0.0
12:15:2023:15:05:21	1.0	0.0	1.07	3.800	0.3	50.8	1.05	0.0
12:15:2023:15:05:22	1.0	0.0	1.07	3.800	-0.1	47.6	1.05	0.0
12:15:2023:15:05:23	1.0	0.0	1.07	3.800	-0.1	47.6	1.05	0.0
12:15:2023:15:05:24	1.0	0.0	1.07	3.800	-0.1	44.5	1.05	0.0
12:15:2023:15:05:25	1.0	0.0	1.07	3.800	-0.1	41.3	1.05	0.0
12:15:2023:15:05:26	1.0	0.0	1.07	3.800	-0.1	41.3	1.05	0.0
12:15:2023:15:05:27	1.0	0.0	1.07	3.800	-0.4	38.1	1.05	0.0
12:15:2023:15:05:28	1.0	0.0	1.07	3.800	-0.4	34.9	1.05	0.0
12:15:2023:15:05:29	1.0	0.0	1.07	3.800	-0.4	34.9	1.05	0.0
12:15:2023:15:05:30	1.0	0.0	1.07	3.800	-0.4	31.8	1.05	0.0
12:15:2023:15:05:31	1.0	0.0	1.07	3.800	-0.4	31.8	1.05	0.0
12:15:2023:15:05:32	1.0	0.0	1.07	3.800	-0.4	12.7	1.05	0.0
12:15:2023:15:05:33	1.0	0.0	1.07	3.800	-0.4	0.0	1.05	0.0
12:15:2023:15:05:34	1.0	0.0	1.07	3.800	-0.4	0.0	1.05	0.0
12:15:2023:15:05:35	1.0	0.0	1.07	3.800	-0.7	0.0	1.05	0.0
12:15:2023:15:05:36	1.0	0.0	1.07	3.800	-0.7	0.0	1.05	0.0
12:15:2023:15:05:38	1.0	0.0	1.07	3.800	-0.7	0.0	1.05	0.0
12:15:2023:15:05:39	1.0	0.0	1.07	3.800	-0.7	0.0	1.05	0.0
12:15:2023:15:05:40	1.0	0.0	1.07	3.800	-0.4	0.0	1.05	0.0
12:15:2023:15:05:41	1.0	0.0	1.07	3.800	-0.4	0.0	1.05	0.0
12:15:2023:15:05:42	1.0	0.0	1.07	3.800	-0.4	0.0	1.05	0.0
12:15:2023:15:05:43	1.0	0.0	1.07	3.800	-0.4	0.0	1.05	0.0
12:15:2023:15:05:44	1.0	0.0	1.07	3.800	-0.4	0.0	1.05	0.0
12:15:2023:15:05:45	1.0	0.0	1.07	3.800	-0.1	0.0	1.05	0.0
12:15:2023:15:05:46	1.0	0.0	1.07	3.800	-0.1	0.0	1.05	0.0
12:15:2023:15:05:47	1.0	0.0	1.07	3.800	-0.1	0.0	1.05	0.0
12:15:2023:15:05:48	1.0	0.0	1.07	3.800	-0.1	0.0	1.05	0.0
12:15:2023:15:05:49	1.0	0.0	1.07	3.800	-0.1	0.0	1.05	0.0
12:15:2023:15:05:50	2.0	0.0	1.07	3.800	0.6	0.0	1.05	0.0
12:15:2023:15:05:51	2.0	0.0	1.07	3.800	0.6	0.0	1.05	0.0
12:15:2023:15:05:52	2.0	0.0	1.07	3.800	0.6	0.0	1.05	0.0
12:15:2023:15:05:53	2.0	0.0	1.07	3.800	0.6	0.0	1.05	0.0
12:15:2023:15:05:54	2.0	0.0	1.07	3.800	0.9	0.0	1.05	0.0
12:15:2023:15:05:55	2.0	0.0	1.07	3.800	0.9	0.0	1.05	0.0
12:15:2023:15:05:56	2.0	0.0	1.07	3.800	0.9	0.0	1.05	0.0
12:15:2023:15:05:57	2.0	0.0	1.07	3.800	0.9	0.0	1.05	0.0
12:15:2023:15:05:58	2.0	0.0	1.07	3.800	1.2	0.0	1.05	0.0
12:15:2023:15:05:59	2.0	0.0	1.07	3.800	1.2	0.0	1.05	0.0
12:15:2023:15:06:00	2.0	0.0	1.07	3.800	1.2	0.0	1.05	0.0
12:15:2023:15:06:01	3.0	0.0	1.07	3.800	1.5	0.0	1.05	0.0
12:15:2023:15:06:02	3.0	0.0	1.07	3.800	1.5	0.0	1.05	0.0
12:15:2023:15:06:03	3.0	0.0	1.07	3.800	1.5	0.0	1.05	0.0
12:15:2023:15:06:04	3.0	0.0	1.07	3.800	1.8	0.0	1.05	0.0
12:15:2023:15:06:05	3.0	0.0	1.07	3.800	1.8	0.0	1.05	0.0
12:15:2023:15:06:06	3.0	0.0	1.07	3.800	1.8	0.0	1.05	0.0
12:15:2023:15:06:07	3.0	0.0	1.07	3.800	2.1	0.0	1.05	0.0
12:15:2023:15:06:08	3.0	0.0	1.07	3.800	2.1	0.0	1.05	0.0
12:15:2023:15:06:09	3.0	0.0	1.07	3.800	2.1	0.0	1.05	0.0
12:15:2023:15:06:10	4.0	0.0	1.07	3.800	2.5	0.0	1.05	0.0
12:15:2023:15:06:11	4.0	0.0	1.07	3.800	2.5	0.0	1.05	0.0
12:15:2023:15:06:12	4.0	0.0	1.07	3.800	2.5	0.0	1.05	0.0
12:15:2023:15:06:13	4.0	0.0	1.07	3.800	2.8	0.0	1.05	0.0
12:15:2023:15:06:14	4.0	0.0	1.07	3.800	2.8	0.0	1.05	0.0
12:15:2023:15:06:15	4.0	0.0	1.07	3.800	2.8	0.0	1.05	0.0
12:15:2023:15:06:16	4.0	0.0	1.07	3.800	3.1	0.0	1.05	0.0
12:15:2023:15:06:17	4.0	0.0	1.07	3.800	3.1	0.0	1.05	0.0
12:15:2023:15:06:18	4.0	0.0	1.07	3.800	3.1	0.0	1.05	0.0
12:15:2023:15:06:19	4.0	0.0	1.07	3.800	3.4	0.0	1.05	0.0
12:15:2023:15:06:20	5.0	0.0	1.07	3.800	3.4	0.0	1.05	0.0
12:15:2023:15:06:21	5.0	0.0	1.07	3.800	3.4	0.0	1.05	0.0
12:15:2023:15:06:22	5.0	0.0	1.07	3.800	3.7	0.0	1.05	0.0
12:15:2023:15:06:23	5.0	0.0	1.07	3.800	3.7	0.0	1.05	0.0
12:15:2023:15:06:24	5.0	0.0	1.07	3.800	3.7	0.0	1.05	0.0
12:15:2023:15:06:25	5.0	0.0	1.07	3.800	4.0	0.0	1.05	0.0
12:15:2023:15:06:26	5.0	0.0	1.07	3.800	4.0	0.0	1.05	0.0
12:15:2023:15:06:27	5.0	0.0	1.07	3.800	4.0	0.0	1.05	0.0
12:15:2023:15:06:28	5.0	0.0	1.07	3.800	4.0	0.0	1.05	0.0
12:15:2023:15:06:29	5.0	0.0	1.07	3.800	4.4	0.0	1.05	0.0
12:15:2023:15:06:30	6.0	0.0	1.07	3.800	4.4	0.0	1.05	0.0
12:15:2023:15:06:31	6.0	0.0	1.07	3.800	4.4	0.0	1.05	0.0
12:15:2023:15:06:32	6.0	0.0	1.07	3.800	4.7	0.0	1.05	0.0
12:15:2023:15:06:33	6.0	0.0	1.07	3.800	4.7	0.0	1.05	0.0
12:15:2023:15:06:34	6.0	0.0	1.07	3.800	4.7	0.0	1.05	0.0
12:15:2023:15:06:35	6.0	0.0	1.07	3.800	5.0	0.0	1.05	0.0
12:15:2023:15:06:36	6.0	0.0	1.07	3.800	5.0	0.0	1.05	0.0
12:15:2023:15:06:37	6.0	0.0	1.07	3.800	5.0	0.0	1.05	0.0
12:15:2023:15:06:38	6.0	0.0	1.07	3.800	5.0	0.0	1.05	0.0
12:15:2023:15:06:39	6.0	0.0	1.07	3.800	5.3	0.0	1.05	0.0
12:15:2023:15:06:40	6.0	0.0	1.07	3.800	5.3	0.0	1.05	0.0
12:15:2023:15:06:41	7.0	0.0	1.07	3.800	5.3	0.0	1.05	0.0
12:15:2023:15:06:42	7.0	0.0	1.07	3.800	5.6	0.0	1.05	0.0
12:15:2023:15:06:44	7.0	0.0	1.07	3.800	5.6	0.0	1.05	0.0
12:15:2023:15:06:45	7.0	0.0	1.07	3.800	5.6	0.0	1.05	0.0
12:15:2023:15:06:46	7.0	0.0	1.07	3.800	5.9	0.0	1.05	0.0
12:15:2023:15:06:47	7.0	0.0	1.07	3.800	5.9	0.0	1.05	0.0
12:15:2023:15:06:48	7.0	0.0	1.07	3.800	5.9	0.0	1.05	0.0
12:15:2023:15:06:49	7.0	0.0	1.07	3.800	5.9	0.0	1.05	0.0
12:15:2023:15:06:50	7.0	0.0	1.07	3.800	6.2	0.0	1.05	0.0
12:15:2023:15:06:51	7.0	0.0	1.07	3.800	6.2	0.0	1.05	0.0
12:15:2023:15:06:52	8.0	0.0	1.07	3.800	6.2	0.0	1.05	0.0
12:15:2023:15:06:53	8.0	0.0	1.07	3.800	6.6	0.0	1.05	0.0
12:15:2023:15:06:54	8.0	0.0	1.07	3.800	6.6	0.0	1.05	0.0
12:15:2023:15:06:55	8.0	0.0	1.07	3.800	6.6	0.0	1.05	0.0
12:15:2023:15:06:56	8.0	0.0	1.07	3.800	6.9	0.0	1.05	0.0
12:15:2023:15:06:57	8.0	0.0	1.07	3.800	6.9	0.0	1.05	0.0
12:15:2023:15:06:58	8.0	0.0	1.07	3.800	6.9	0.0	1.05	0.0
12:15:2023:15:06:59	8.0	0.0	1.07	3.800	6.9	0.0	1.05	0.0
12:15:2023:15:07:00	8.0	0.0	1.07	3.800	7.2	0.0	1.05	0.0
12:15:2023:15:07:01	8.0	0.0	1.07	3.800	7.2	0.0	1.05	0.0
12:15:2023:15:07:02	8.0	0.0	1.07	3.800	7.2	0.0	1.05	0.0
12:15:2023:15:07:03	9.0	0.0	1.07	3.800	7.5	0.0	1.05	0.0
12:15:2023:15:07:04	9.0	0.0	1.07	3.800	7.5	0.0	1.05	0.0
12:15:2023:15:07:05	9.0	0.0	1.07	3.800	7.5	0.0	1.05	0.0
12:15:2023:15:07:06	9.0	0.0	1.07	3.800	7.8	0.0	1.05	0.0
12:15:2023:15:07:07	9.0	0.0	1.07	3.800	7.8	0.0	1.05	0.0
12:15:2023:15:07:08	9.0	0.0	1.07	3.800	7.8	0.0	1.05	0.0
12:15:2023:15:07:09	9.0	0.0	1.07	3.800	8.1	0.0	1.05	0.0
12:15:2023:15:07:10	9.0	0.0	1.07	3.800	8.1	0.0	1.05	0.0
12:15:2023:15:07:11	9.0	0.0	1.07	3.800	8.1	0.0	1.05	0.0
12:15:2023:15:07:12	10.0	0.0	1.07	3.800	8.5	0.0	1.05	0.0
12:15:2023:15:07:13	10.0	0.0	1.07	3.800	8.5	0.0	1.05	0.0
12:15:2023:15:07:14	10.0	0.0	1.07	3.800	8.5	0.0	1.05	0.0
12:15:2023:15:07:15	10.0	0.0	1.07	3.800	8.8	0.0	1.05	0.0
12:15:2023:15:07:16	10.0	0.0	1.07	3.800	8.8	0.0	1.05	0.0
12:15:2023:15:07:17	10.0	0.0	1.07	3.800	8.8	0.0	1.05	0.0
12:15:2023:15:07:18	10.0	0.0	1.07	3.800	9.1	0.0	1.05	0.0
12:15:2023:15:07:19	10.0	0.0	1.07	3.800	9.1	0.0	1.05	0.0
12:15:2023:15:07:20	10.0	0.0	1.07	3.800	9.1	0.0	1.05	0.0
12:15:2023:15:07:21	10.0	0.0	1.07	3.800	9.1	0.0	1.05	0.0
12:15:2023:15:07:22	10.0	0.0	1.07	3.800	9.4	0.0	1.05	0.0
12:15:2023:15:07:23	11.0	0.0	1.07	3.800	9.4	0.0	1.05	0.0
12:15:2023:15:07:24	11.0	0.0	1.07	3.800	9.4	0.0	1.05	0.0
12:15:2023:15:07:25	11.0	0.0	1.07	3.800	9.7	0.0	1.05	0.0
12:15:2023:15:07:26	11.0	0.0	1.07	3.800	9.7	0.0	1.05	0.0
12:15:2023:15:07:27	11.0	0.0	1.07	3.800	9.7	0.0	1.05	0.0
12:15:2023:15:07:28	11.0	0.0	1.07	3.800	9.7	0.0	1.05	0.0
12:15:2023:15:07:29	11.0	0.0	1.07	3.800	10.0	0.0	1.05	0.0
12:15:2023:15:07:30	11.0	0.0	1.07	3.800	10.0	0.0	1.05	0.0
12:15:2023:15:07:31	11.0	0.0	1.07	3.800	10.0	0.0	1.05	0.0
12:15:2023:15:07:32	11.0	0.0	1.07	3.800	10.0	0.0	1.05	0.0
12:15:2023:15:07:33	12.0	0.0	1.07	3.800	10.4	0.0	1.05	0.0
12:15:2023:15:07:34	12.0	0.0	1.07	3.800	10.4	0.0	1.05	0.0
12:15:2023:15:07:35	12.0	0.0	1.07	3.800	10.4	0.0	1.05	0.0
12:15:2023:15:07:36	12.0	0.0	1.07	3.800	10.7	0.0	1.05	0.0
12:15:2023:15:07:37	12.0	0.0	1.07	3.800	10.7	0.0	1.05	0.0
12:15:2023:15:07:38	12.0	0.0	1.07	3.800	10.7	0.0	1.05	0.0
12:15:2023:15:07:39	12.0	0.0	1.07	3.800	10.7	0.0	1.05	0.0
12:15:2023:15:07:40	12.0	0.0	1.07	3.800	11.0	0.0	1.05	0.0
12:15:2023:15:07:41	12.0	0.0	1.07	3.800	11.0	0.0	1.05	0.0
12:15:2023:15:07:42	12.0	0.0	1.07	3.800	11.0	0.0	1.05	0.0
12:15:2023:15:07:43	12.0	0.0	1.07	3.800	11.3	0.0	1.05	0.0
12:15:2023:15:07:44	12.0	0.0	1.07	3.800	11.3	0.0	1.05	0.0
12:15:2023:15:07:45	13.0	0.0	1.07	3.800	11.3	0.0	1.05	0.0
12:15:2023:15:07:46	13.0	0.0	1.07	3.800	11.6	0.0	1.05	0.0
12:15:2023:15:07:47	13.0	0.0	1.07	3.800	11.6	0.0	1.05	0.0
12:15:2023:15:07:48	13.0	0.0	1.07	3.800	11.6	0.0	1.05	0.0
12:15:2023:15:07:49	13.0	0.0	1.07	3.800	11.6	0.0	1.05	0.0
12:15:2023:15:07:51	13.0	0.0	1.07	3.800	11.9	0.0	1.05	0.0
12:15:2023:15:07:52	13.0	0.0	1.07	3.800	11.9	0.0	1.05	0.0
12:15:2023:15:07:53	13.0	0.0	1.07	3.800	11.9	0.0	1.05	0.0
12:15:2023:15:07:54	13.0	0.0	1.07	3.800	12.2	0.0	1.05	0.0
12:15:2023:15:07:55	13.0	0.0	1.07	3.800	12.2	0.0	1.05	0.0
12:15:2023:15:07:56	14.0	0.0	1.07	3.800	12.2	0.0	1.05	0.0
12:15:2023:15:07:57	14.0	0.0	1.07	3.800	12.6	0.0	1.05	0.0
12:15:2023:15:07:58	14.0	0.0	1.07	3.800	12.6	0.0	1.05	0.0
12:15:2023:15:07:59	14.0	0.0	1.07	3.800	12.6	0.0	1.05	0.0
12:15:2023:15:08:00	14.0	0.0	1.07	3.800	12.9	0.0	1.05	0.0
12:15:2023:15:08:01	14.0	0.0	1.07	3.800	12.9	0.0	1.05	0.0
12:15:2023:15:08:02	14.0	0.0	1.07	3.800	12.9	0.0	1.05	0.0
12:15:2023:15:08:03	14.0	0.0	1.07	3.800	13.2	0.0	1.05	0.0
12:15:2023:15:08:04	14.0	0.0	1.07	3.800	13.2	0.0	1.05	0.0
12:15:2023:15:08:05	14.0	0.0	1.07	3.800	13.2	0.0	1.05	0.0
12:15:2023:15:08:06	15.0	0.0	1.07	3.800	13.2	0.0	1.05	0.0
12:15:2023:15:08:07	15.0	0.0	1.07	3.800	13.5	0.0	1.05	0.0
12:15:2023:15:08:08	15.0	0.0	1.07	3.800	13.5	0.0	1.05	0.0
12:15:2023:15:08:09	15.0	0.0	1.07	3.800	13.5	0.0	1.05	0.0
12:15:2023:15:08:10	15.0	0.0	1.07	3.800	13.8	0.0	1.05	0.0
12:15:2023:15:08:11	15.0	0.0	1.07	3.800	13.8	0.0	1.05	0.0
12:15:2023:15:08:12	15.0	0.0	1.07	3.800	13.8	0.0	1.05	0.0
12:15:2023:15:08:13	15.0	0.0	1.07	3.800	13.8	0.0	1.05	0.0
12:15:2023:15:08:14	15.0	0.0	1.07	3.800	14.1	0.0	1.05	0.0
12:15:2023:15:08:15	15.0	0.0	1.07	3.800	14.1	0.0	1.05	0.0
12:15:2023:15:08:16	15.0	0.0	1.07	3.800	14.1	0.0	1.05	0.0
12:15:2023:15:08:17	16.0	0.0	1.07	3.800	14.5	0.0	1.05	0.0
12:15:2023:15:08:18	16.0	0.0	1.07	3.800	14.5	0.0	1.05	0.0
12:15:2023:15:08:19	16.0	0.0	1.07	3.800	14.5	0.0	1.05	0.0
12:15:2023:15:08:20	16.0	0.0	1.07	3.800	14.5	0.0	1.05	0.0
12:15:2023:15:08:21	16.0	0.0	1.07	3.800	14.8	0.0	1.05	0.0
12:15:2023:15:08:22	16.0	0.0	1.07	3.800	14.8	0.0	1.05	0.0
12:15:2023:15:08:23	16.0	0.0	1.07	3.800	14.8	0.0	1.05	0.0
12:15:2023:15:08:24	16.0	0.0	1.07	3.800	14.8	0.0	1.05	0.0
12:15:2023:15:08:25	16.0	0.0	1.07	3.800	15.1	0.0	1.05	0.0
12:15:2023:15:08:26	16.0	0.0	1.07	3.800	15.1	0.0	1.05	0.0
12:15:2023:15:08:27	16.0	0.0	1.07	3.800	15.1	0.0	1.05	0.0
12:15:2023:15:08:28	16.0	0.0	1.07	3.800	15.1	0.0	1.05	0.0
12:15:2023:15:08:29	16.0	0.0	1.07	3.800	15.4	0.0	1.05	0.0
12:15:2023:15:08:30	16.0	0.0	1.07	3.800	15.4	0.0	1.05	0.0
12:15:2023:15:08:31	17.0	0.0	1.07	3.800	15.4	0.0	1.05	0.0
12:15:2023:15:08:32	17.0	0.0	1.07	3.800	15.4	0.0	1.05	0.0
12:15:2023:15:08:33	17.0	0.0	1.07	3.800	15.7	0.0	1.05	0.0
12:15:2023:15:08:34	17.0	0.0	1.07	3.800	15.7	0.0	1.05	0.0
12:15:2023:15:08:35	17.0	0.0	1.07	3.800	15.7	0.0	1.05	0.0
12:15:2023:15:08:36	17.0	0.0	1.07	3.800	15.7	0.0	1.05	0.0
12:15:2023:15:08:37	17.0	0.0	1.07	3.800	16.0	0.0	1.05	0.0
12:15:2023:15:08:38	17.0	0.0	1.07	3.800	16.0	0.0	1.05	0.0
12:15:2023:15:08:39	17.0	0.0	1.07	3.800	16.0	0.0	1.05	0.0
12:15:2023:15:08:40	17.0	0.0	1.07	3.800	16.0	0.0	1.05	0.0
12:15:2023:15:08:41	17.0	0.0	1.07	3.800	16.0	0.0	1.05	0.0
12:15:2023:15:08:42	17.0	0.0	1.07	3.800	16.3	0.0	1.05	0.0
12:15:2023:15:08:43	17.0	0.0	1.07	3.800	16.3	0.0	1.05	0.0
12:15:2023:15:08:44	18.0	0.0	1.07	3.800	16.3	0.0	1.05	0.0
12:15:2023:15:08:45	18.0	0.0	1.07	3.800	16.3	0.0	1.05	0.0
12:15:2023:15:08:46	18.0	0.0	1.07	3.800	16.7	0.0	1.05	0.0
12:15:2023:15:08:47	18.0	0.0	1.07	3.800	16.7	0.0	1.05	0.0
12:15:2023:15:08:48	18.0	0.0	1.07	3.800	16.7	0.0	1.05	0.0
12:15:2023:15:08:49	18.0	0.0	1.07	3.800	16.7	0.0	1.05	0.0
12:15:2023:15:08:50	18.0	0.0	1.07	3.800	17.0	0.0	1.05	0.0
12:15:2023:15:08:51	18.0	0.0	1.07	3.800	17.0	0.0	1.05	0.0
12:15:2023:15:08:52	18.0	0.0	1.07	3.800	17.0	0.0	1.05	0.0
12:15:2023:15:08:53	18.0	0.0	1.07	3.800	17.0	0.0	1.05	0.0
12:15:2023:15:08:54	18.0	0.0	1.07	3.800	17.0	0.0	1.05	0.0
12:15:2023:15:08:56	18.0	0.0	1.07	3.800	17.3	0.0	1.05	0.0
12:15:2023:15:08:57	18.0	0.0	1.07	3.800	17.3	0.0	1.05	0.0
12:15:2023:15:08:58	19.0	0.0	1.07	3.800	17.3	0.0	1.05	0.0
12:15:2023:15:08:59	19.0	0.0	1.07	3.800	17.3	0.0	1.05	0.0
12:15:2023:15:09:00	19.0	0.0	1.07	3.800	17.6	0.0	1.05	0.0
12:15:2023:15:09:01	19.0	0.0	1.07	3.800	17.6	0.0	1.05	0.0
12:15:2023:15:09:02	19.0	0.0	1.07	3.800	17.6	0.0	1.05	0.0
12:15:2023:15:09:03	19.0	0.0	1.07	3.800	17.6	0.0	1.05	0.0
12:15:2023:15:09:04	19.0	0.0	1.07	3.800	17.6	0.0	1.05	0.0
12:15:2023:15:09:05	19.0	0.0	1.07	3.800	17.9	0.0	1.05	0.0
12:15:2023:15:09:06	19.0	0.0	1.07	3.800	17.9	0.0	1.05	0.0
12:15:2023:15:09:07	19.0	0.0	1.07	3.800	17.9	0.0	1.05	0.0
12:15:2023:15:09:08	19.0	0.0	1.07	3.800	17.9	0.0	1.05	0.0
12:15:2023:15:09:09	19.0	0.0	1.07	3.800	18.2	0.0	1.05	0.0
12:15:2023:15:09:10	19.0	0.0	1.07	3.800	18.2	0.0	1.05	0.0
12:15:2023:15:09:11	19.0	0.0	1.07	3.800	18.2	0.0	1.05	0.0
12:15:2023:15:09:12	20.0	0.0	1.07	3.800	18.2	0.0	1.05	0.0
12:15:2023:15:09:13	20.0	0.0	1.07	3.800	18.2	0.0	1.05	0.0
12:15:2023:15:09:14	20.0	0.0	1.07	3.800	18.6	0.0	1.05	0.0
12:15:2023:15:09:15	20.0	0.0	1.07	3.800	18.6	0.0	1.05	0.0
12:15:2023:15:09:16	20.0	0.0	1.07	3.800	18.6	0.0	1.05	0.0
12:15:2023:15:09:17	20.0	0.0	1.07	3.800	18.6	0.0	1.05	0.0
12:15:2023:15:09:18	20.0	0.0	1.07	3.800	18.6	0.0	1.05	0.0
12:15:2023:15:09:19	20.0	0.0	1.07	3.800	18.9	0.0	1.05	0.0
12:15:2023:15:09:20	20.0	0.0	1.07	3.800	18.9	0.0	1.05	0.0
12:15:2023:15:09:21	20.0	0.0	1.07	3.800	18.9	0.0	1.05	0.0
12:15:2023:15:09:22	20.0	0.0	1.07	3.800	18.9	0.0	1.05	0.0
12:15:2023:15:09:23	20.0	0.0	1.07	3.800	18.9	0.0	1.05	0.0
12:15:2023:15:09:24	20.0	0.0	1.07	3.800	19.2	0.0	1.05	0.0
12:15:2023:15:09:25	20.0	0.0	1.07	3.800	19.2	0.0	1.05	0.0
12:15:2023:15:09:26	20.0	0.0	1.07	3.800	19.2	0.0	1.05	0.0
12:15:2023:15:09:27	21.0	0.0	1.07	3.800	19.2	0.0	1.05	0.0
12:15:2023:15:09:28	21.0	0.0	1.07	3.800	19.2	0.0	1.05	0.0
12:15:2023:15:09:29	21.0	0.0	1.07	3.800	19.5	0.0	1.05	0.0
12:15:2023:15:09:30	21.0	0.0	1.07	3.800	19.5	0.0	1.05	0.0
12:15:2023:15:09:31	21.0	0.0	1.07	3.800	19.5	0.0	1.05	0.0
12:15:2023:15:09:32	21.0	0.0	1.07	3.800	19.5	0.0	1.05	0.0
12:15:2023:15:09:33	21.0	0.0	1.07	3.800	19.8	0.0	1.05	0.0
12:15:2023:15:09:34	21.0	0.0	1.07	3.800	19.8	0.0	1.05	0.0
12:15:2023:15:09:35	21.0	0.0	1.07	3.800	19.8	0.0	1.05	0.0
12:15:2023:15:09:36	21.0	0.0	1.07	3.800	19.8	0.0	1.05	0.0
12:15:2023:15:09:37	21.0	0.0	1.07	3.800	20.1	0.0	1.05	0.0
12:15:2023:15:09:38	21.0	0.0	1.07	3.800	20.1	0.0	1.05	0.0
12:15:2023:15:09:39	21.0	0.0	1.07	3.800	20.1	0.0	1.05	0.0
12:15:2023:15:09:40	21.0	0.0	1.07	3.800	20.1	0.0	1.05	0.0
12:15:2023:15:09:41	21.0	0.0	1.07	3.800	20.1	0.0	1.05	0.0
12:15:2023:15:09:42	21.0	0.0	1.07	3.800	20.1	0.0	1.05	0.0
12:15:2023:15:09:43	22.0	0.0	1.07	3.800	20.5	0.0	1.05	0.0
12:15:2023:15:09:44	22.0	0.0	1.07	3.800	20.5	0.0	1.05	0.0
12:15:2023:15:09:45	22.0	0.0	1.07	3.800	20.5	0.0	1.05	0.0
12:15:2023:15:09:46	22.0	0.0	1.07	3.800	20.5	0.0	1.05	0.0
12:15:2023:15:09:47	22.0	0.0	1.07	3.800	20.5	0.0	1.05	0.0
12:15:2023:15:09:48	22.0	0.0	1.07	3.800	20.5	0.0	1.05	0.0
12:15:2023:15:09:49	22.0	0.0	1.07	3.800	20.8	0.0	1.05	0.0
12:15:2023:15:09:50	22.0	0.0	1.07	3.800	20.8	0.0	1.05	0.0
12:15:2023:15:09:51	22.0	0.0	1.07	3.800	20.8	0.0	1.05	0.0
12:15:2023:15:09:52	22.0	0.0	1.07	3.800	21.1	0.0	1.05	0.0
12:15:2023:15:09:53	22.0	0.0	1.07	3.800	21.1	0.0	1.05	0.0
12:15:2023:15:09:54	22.0	0.0	1.07	3.800	21.1	0.0	1.05	0.0
12:15:2023:15:09:55	22.0	0.0	1.07	3.800	21.1	0.0	1.05	0.0
12:15:2023:15:09:56	22.0	0.0	1.07	3.800	21.1	0.0	1.05	0.0
12:15:2023:15:09:57	22.0	0.0	1.07	3.800	21.1	0.0	1.05	0.0
12:15:2023:15:09:58	22.0	0.0	1.07	3.800	21.4	0.0	1.05	0.0
12:15:2023:15:09:59	23.0	0.0	1.07	3.800	21.4	0.0	1.05	0.0
12:15:2023:15:10:00	23.0	0.0	1.07	3.800	21.4	0.0	1.05	0.0
12:15:2023:15:10:01	23.0	0.0	1.07	3.800	21.4	0.0	1.05	0.0
12:15:2023:15:10:03	23.0	0.0	1.07	3.800	21.4	0.0	1.05	0.0
12:15:2023:15:10:04	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:05	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:06	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:07	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:08	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:09	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:10	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:11	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:12	23.0	0.0	1.07	3.800	22.0	0.0	1.05	0.0
12:15:2023:15:10:13	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:14	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:15	23.0	0.0	1.07	3.800	21.7	0.0	1.05	0.0
12:15:2023:15:10:16	23.0	0.0	1.07	3.800	21.4	0.0	1.05	0.0
12:15:2023:15:10:17	23.0	0.0	1.07	3.800	21.4	0.0	1.05	0.0
