Well:	Amstelland	Gauge:	9380	Date:	Saturday, 9 December 2023
Test:	XLOT_9dec	Position:gauge depth 1.383 m MD	Time:	21:24:09
Uncompressed export: All data points included.

No Points: 33792     
Time			Delta Time	Pressure	Temperature
			Hours		psi absolute	°C
10-12-2023 23:01:09	25,61666667	  1913,558	    39,2
10-12-2023 23:01:12	25,61750000	  1654,559	    39,1
10-12-2023 23:01:15	25,61833333	  1709,757	    39,1
10-12-2023 23:01:18	25,61916667	  1667,577	    39,1
10-12-2023 23:01:21	25,62000000	  1693,946	    39,1
10-12-2023 23:01:24	25,62083333	  1677,135	    39,0
10-12-2023 23:01:27	25,62166667	  1654,650	    39,0
10-12-2023 23:01:30	25,62250000	  1677,680	    39,0
10-12-2023 23:01:33	25,62333333	  1660,537	    39,0
10-12-2023 23:01:36	25,62416667	  1662,418	    39,0
10-12-2023 23:01:39	25,62500000	  1662,297	    39,0
10-12-2023 23:01:42	25,62583333	  1657,837	    39,0
10-12-2023 23:01:45	25,62666667	  1665,391	    38,9
10-12-2023 23:01:48	25,62750000	  1652,589	    38,9
10-12-2023 23:01:51	25,62833333	  1660,021	    38,9
10-12-2023 23:01:54	25,62916667	  1665,239	    38,8
10-12-2023 23:01:57	25,63000000	  1656,776	    38,8
10-12-2023 23:02:00	25,63083333	  1660,870	    38,8
10-12-2023 23:02:03	25,63166667	  1662,963	    38,8
10-12-2023 23:02:06	25,63250000	  1660,840	    38,7
10-12-2023 23:02:09	25,63333333	  1661,264	    38,7
10-12-2023 23:02:12	25,63416667	  1662,144	    38,7
10-12-2023 23:02:15	25,63500000	  1663,568	    38,6
10-12-2023 23:02:18	25,63583333	  1662,325	    38,6
10-12-2023 23:02:21	25,63666667	  1662,082	    38,5
10-12-2023 23:02:24	25,63750000	  1664,962	    38,5
10-12-2023 23:02:27	25,63833333	  1664,385	    38,5
10-12-2023 23:02:30	25,63916667	  1663,597	    38,5
10-12-2023 23:02:33	25,64000000	  1665,021	    38,4
10-12-2023 23:02:36	25,64083333	  1665,232	    38,4
10-12-2023 23:02:39	25,64166667	  1664,656	    38,4
10-12-2023 23:02:42	25,64250000	  1664,746	    38,3
10-12-2023 23:02:45	25,64333333	  1664,958	    38,3
10-12-2023 23:02:48	25,64416667	  1664,714	    38,3
10-12-2023 23:02:51	25,64500000	  1664,259	    38,3
10-12-2023 23:02:54	25,64583333	  1664,016	    38,2
10-12-2023 23:02:57	25,64666667	  1664,228	    38,2
10-12-2023 23:03:00	25,64750000	  1663,773	    38,2
10-12-2023 23:03:03	25,64833333	  1663,318	    38,2
10-12-2023 23:03:06	25,64916667	  1663,408	    38,1
10-12-2023 23:03:09	25,65000000	  1662,953	    38,1
10-12-2023 23:03:12	25,65083333	  1662,831	    38,1
10-12-2023 23:03:15	25,65166667	  1663,043	    38,0
10-12-2023 23:03:18	25,65250000	  1665,920	    38,0
10-12-2023 23:03:21	25,65333333	  1662,345	    38,0
10-12-2023 23:03:24	25,65416667	  1661,890	    38,0
10-12-2023 23:03:27	25,65500000	  1665,433	    38,0
10-12-2023 23:03:30	25,65583333	  1662,979	    37,9
10-12-2023 23:03:33	25,65666667	  1661,980	    37,9
10-12-2023 23:03:36	25,65750000	  1664,068	    37,9
10-12-2023 23:03:39	25,65833333	  1663,069	    37,9
10-12-2023 23:03:42	25,65916667	  1661,948	    37,9
10-12-2023 23:03:45	25,66000000	  1663,159	    37,8
10-12-2023 23:03:48	25,66083333	  1663,370	    37,8
10-12-2023 23:03:51	25,66166667	  1674,362	    37,8
10-12-2023 23:03:54	25,66250000	  1658,918	    37,8
10-12-2023 23:03:57	25,66333333	  1665,125	    37,8
10-12-2023 23:04:00	25,66416667	  1633,363	    37,8
10-12-2023 23:04:03	25,66500000	  1619,254	    37,8
10-12-2023 23:04:06	25,66583333	  1673,996	    37,8
10-12-2023 23:04:09	25,66666667	  1649,894	    37,8
10-12-2023 23:04:12	25,66750000	  1665,214	    37,8
10-12-2023 23:04:15	25,66833333	  1689,316	    37,8
10-12-2023 23:04:18	25,66916667	  1610,715	    37,8
10-12-2023 23:04:21	25,67000000	  1647,351	    37,8
10-12-2023 23:04:24	25,67083333	  1659,796	    37,8
10-12-2023 23:04:27	25,67166667	  1635,270	    37,8
10-12-2023 23:04:30	25,67250000	  1653,589	    37,8
10-12-2023 23:04:33	25,67333333	  1660,039	    37,8
10-12-2023 23:04:36	25,67416667	  1644,717	    37,8
10-12-2023 23:04:39	25,67500000	  1646,171	    37,8
10-12-2023 23:04:42	25,67583333	  1656,830	    37,8
10-12-2023 23:04:45	25,67666667	  1647,836	    37,8
10-12-2023 23:04:48	25,67750000	  1643,960	    37,9
10-12-2023 23:04:51	25,67833333	  1654,286	    37,9
10-12-2023 23:04:54	25,67916667	  1647,624	    37,9
10-12-2023 23:04:57	25,68000000	  1643,960	    37,9
10-12-2023 23:05:00	25,68083333	  1651,621	    37,9
10-12-2023 23:05:03	25,68166667	  1647,957	    37,9
10-12-2023 23:05:06	25,68250000	  1644,959	    37,9
10-12-2023 23:05:09	25,68333333	  1649,168	    37,8
10-12-2023 23:05:12	25,68416667	  1648,290	    37,9
10-12-2023 23:05:15	25,68500000	  1645,504	    37,8
10-12-2023 23:05:18	25,68583333	  1648,502	    37,8
10-12-2023 23:05:21	25,68666667	  1648,381	    37,8
10-12-2023 23:05:24	25,68750000	  1646,837	    37,8
10-12-2023 23:05:27	25,68833333	  1648,381	    37,8
10-12-2023 23:05:30	25,68916667	  1648,926	    37,8
10-12-2023 23:05:33	25,69000000	  1647,927	    37,8
10-12-2023 23:05:36	25,69083333	  1648,593	    37,8
10-12-2023 23:05:39	25,69166667	  1649,138	    37,8
10-12-2023 23:05:42	25,69250000	  1648,139	    37,8
10-12-2023 23:05:45	25,69333333	  1648,350	    37,8
10-12-2023 23:05:48	25,69416667	  1649,016	    37,8
10-12-2023 23:05:51	25,69500000	  1648,229	    37,8
10-12-2023 23:05:54	25,69583333	  1648,562	    37,8
10-12-2023 23:05:57	25,69666667	  1648,895	    37,8
10-12-2023 23:06:00	25,69750000	  1648,774	    37,7
10-12-2023 23:06:03	25,69833333	  1636,119	    37,7
10-12-2023 23:06:06	25,69916667	  1635,998	    37,7
10-12-2023 23:06:09	25,70000000	  1624,555	    37,7
10-12-2023 23:06:12	25,70083333	  1641,871	    37,7
10-12-2023 23:06:15	25,70166667	  1648,865	    37,7
10-12-2023 23:06:18	25,70250000	  1650,075	    37,7
10-12-2023 23:06:21	25,70333333	  1619,652	    37,7
10-12-2023 23:06:24	25,70416667	  1653,072	    37,7
10-12-2023 23:06:27	25,70500000	  1626,312	    37,7
10-12-2023 23:06:30	25,70583333	  1636,089	    37,7
10-12-2023 23:06:33	25,70666667	  1630,761	    37,7
10-12-2023 23:06:36	25,70750000	  1625,100	    37,7
10-12-2023 23:06:39	25,70833333	  1627,552	    37,7
10-12-2023 23:06:42	25,70916667	  1606,905	    37,7
10-12-2023 23:06:45	25,71000000	  1617,349	    37,7
10-12-2023 23:06:48	25,71083333	  1638,117	    37,7
10-12-2023 23:06:51	25,71166667	  1603,149	    37,7
10-12-2023 23:06:54	25,71250000	  1617,469	    37,7
10-12-2023 23:06:57	25,71333333	  1632,243	    37,8
10-12-2023 23:07:00	25,71416667	  1622,039	    37,8
10-12-2023 23:07:03	25,71500000	  1615,045	    37,8
10-12-2023 23:07:06	25,71583333	  1630,153	    37,8
10-12-2023 23:07:09	25,71666667	  1626,156	    37,8
10-12-2023 23:07:12	25,71750000	  1612,500	    37,8
10-12-2023 23:07:15	25,71833333	  1630,274	    37,8
10-12-2023 23:07:18	25,71916667	  1620,614	    37,8
10-12-2023 23:07:21	25,72000000	  1613,620	    37,8
10-12-2023 23:07:24	25,72083333	  1628,275	    37,8
10-12-2023 23:07:27	25,72166667	  1616,738	    37,8
10-12-2023 23:07:30	25,72250000	  1616,617	    37,8
10-12-2023 23:07:33	25,72333333	  1624,066	    37,8
10-12-2023 23:07:36	25,72416667	  1615,618	    37,8
10-12-2023 23:07:39	25,72500000	  1617,950	    37,8
10-12-2023 23:07:42	25,72583333	  1621,493	    37,8
10-12-2023 23:07:45	25,72666667	  1617,284	    37,8
10-12-2023 23:07:48	25,72750000	  1618,829	    37,8
10-12-2023 23:07:51	25,72833333	  1620,494	    37,8
10-12-2023 23:07:54	25,72916667	  1618,375	    37,8
10-12-2023 23:07:57	25,73000000	  1619,375	    37,8
10-12-2023 23:08:00	25,73083333	  1620,707	    37,8
10-12-2023 23:08:03	25,73166667	  1619,375	    37,8
10-12-2023 23:08:06	25,73250000	  1620,254	    37,8
10-12-2023 23:08:09	25,73333333	  1621,253	    37,8
10-12-2023 23:08:12	25,73416667	  1620,466	    37,7
10-12-2023 23:08:15	25,73500000	  1620,799	    37,7
10-12-2023 23:08:18	25,73583333	  1621,465	    37,7
10-12-2023 23:08:21	25,73666667	  1619,680	    37,7
10-12-2023 23:08:24	25,73750000	  1619,014	    37,7
10-12-2023 23:08:27	25,73833333	  1620,013	    37,7
10-12-2023 23:08:30	25,73916667	  1619,347	    37,7
10-12-2023 23:08:33	25,74000000	  1619,227	    37,7
10-12-2023 23:08:36	25,74083333	  1619,439	    37,7
10-12-2023 23:08:39	25,74166667	  1619,106	    37,7
10-12-2023 23:08:42	25,74250000	  1619,106	    37,7
10-12-2023 23:08:45	25,74333333	  1619,319	    37,7
10-12-2023 23:08:48	25,74416667	  1618,986	    37,7
10-12-2023 23:08:51	25,74500000	  1619,199	    37,6
10-12-2023 23:08:54	25,74583333	  1619,319	    37,7
10-12-2023 23:08:57	25,74666667	  1619,199	    37,6
10-12-2023 23:09:00	25,74750000	  1618,866	    37,6
10-12-2023 23:09:03	25,74833333	  1619,078	    37,6
10-12-2023 23:09:06	25,74916667	  1619,078	    37,6
10-12-2023 23:09:09	25,75000000	  1619,078	    37,6
10-12-2023 23:09:12	25,75083333	  1619,291	    37,6
10-12-2023 23:09:15	25,75166667	  1618,958	    37,6
10-12-2023 23:09:18	25,75250000	  1618,958	    37,6
10-12-2023 23:09:21	25,75333333	  1615,176	    37,6
10-12-2023 23:09:24	25,75416667	  1624,498	    37,6
10-12-2023 23:09:27	25,75500000	  1604,402	    37,5
10-12-2023 23:09:30	25,75583333	  1612,059	    37,5
10-12-2023 23:09:33	25,75666667	  1616,387	    37,5
10-12-2023 23:09:36	25,75750000	  1593,961	    37,5
10-12-2023 23:09:39	25,75833333	  1607,731	    37,5
10-12-2023 23:09:42	25,75916667	  1597,956	    37,5
10-12-2023 23:09:45	25,76000000	  1594,414	    37,5
10-12-2023 23:09:48	25,76083333	  1595,959	    37,5
10-12-2023 23:09:51	25,76166667	  1588,754	    37,5
10-12-2023 23:09:54	25,76250000	  1585,544	    37,6
10-12-2023 23:09:57	25,76333333	  1590,205	    37,6
10-12-2023 23:10:00	25,76416667	  1600,193	    37,6
10-12-2023 23:10:03	25,76500000	  1627,282	    37,6
10-12-2023 23:10:06	25,76583333	  1585,996	    37,6
10-12-2023 23:10:09	25,76666667	  1602,763	    37,6
10-12-2023 23:10:12	25,76750000	  1608,424	    37,6
10-12-2023 23:10:15	25,76833333	  1579,456	    37,6
10-12-2023 23:10:18	25,76916667	  1603,762	    37,6
10-12-2023 23:10:21	25,77000000	  1594,772	    37,6
10-12-2023 23:10:24	25,77083333	  1583,570	    37,6
10-12-2023 23:10:27	25,77166667	  1602,217	    37,6
10-12-2023 23:10:30	25,77250000	  1587,233	    37,6
10-12-2023 23:10:33	25,77333333	  1588,898	    37,6
10-12-2023 23:10:36	25,77416667	  1596,224	    37,6
10-12-2023 23:10:39	25,77500000	  1584,783	    37,6
10-12-2023 23:10:42	25,77583333	  1591,229	    37,6
10-12-2023 23:10:45	25,77666667	  1591,895	    37,6
10-12-2023 23:10:48	25,77750000	  1586,448	    37,6
10-12-2023 23:10:51	25,77833333	  1591,443	    37,6
10-12-2023 23:10:54	25,77916667	  1590,111	    37,6
10-12-2023 23:10:57	25,78000000	  1588,113	    37,6
10-12-2023 23:11:00	25,78083333	  1591,656	    37,6
10-12-2023 23:11:03	25,78166667	  1589,325	    37,6
10-12-2023 23:11:06	25,78250000	  1589,445	    37,6
10-12-2023 23:11:09	25,78333333	  1590,990	    37,6
10-12-2023 23:11:12	25,78416667	  1589,325	    37,6
10-12-2023 23:11:15	25,78500000	  1589,658	    37,6
10-12-2023 23:11:18	25,78583333	  1590,538	    37,6
10-12-2023 23:11:21	25,78666667	  1589,206	    37,6
10-12-2023 23:11:24	25,78750000	  1589,872	    37,6
10-12-2023 23:11:27	25,78833333	  1589,753	    37,5
10-12-2023 23:11:30	25,78916667	  1589,087	    37,5
10-12-2023 23:11:33	25,79000000	  1589,633	    37,5
10-12-2023 23:11:36	25,79083333	  1589,753	    37,5
10-12-2023 23:11:39	25,79166667	  1586,970	    37,5
10-12-2023 23:11:42	25,79250000	  1602,950	    37,5
10-12-2023 23:11:45	25,79333333	  1580,977	    37,5
10-12-2023 23:11:48	25,79416667	  1570,538	    37,5
10-12-2023 23:11:51	25,79500000	  1597,837	    37,5
10-12-2023 23:11:54	25,79583333	  1576,745	    37,5
10-12-2023 23:11:57	25,79666667	  1576,079	    37,5
10-12-2023 23:12:00	25,79750000	  1596,838	    37,5
10-12-2023 23:12:03	25,79833333	  1563,762	    37,5
10-12-2023 23:12:06	25,79916667	  1578,076	    37,5
10-12-2023 23:12:09	25,80000000	  1572,203	    37,5
10-12-2023 23:12:12	25,80083333	  1568,755	    37,5
10-12-2023 23:12:15	25,80166667	  1575,746	    37,5
10-12-2023 23:12:18	25,80250000	  1554,108	    37,5
10-12-2023 23:12:21	25,80333333	  1561,099	    37,5
10-12-2023 23:12:24	25,80416667	  1546,118	    37,5
10-12-2023 23:12:27	25,80500000	  1566,092	    37,5
10-12-2023 23:12:30	25,80583333	  1569,754	    37,5
10-12-2023 23:12:33	25,80666667	  1558,435	    37,5
10-12-2023 23:12:36	25,80750000	  1568,422	    37,5
10-12-2023 23:12:39	25,80833333	  1564,095	    37,5
10-12-2023 23:12:42	25,80916667	  1564,095	    37,5
10-12-2023 23:12:45	25,81000000	  1566,758	    37,5
10-12-2023 23:12:48	25,81083333	  1560,980	    37,5
10-12-2023 23:12:51	25,81166667	  1565,308	    37,5
10-12-2023 23:12:54	25,81250000	  1561,979	    37,5
10-12-2023 23:12:57	25,81333333	  1559,316	    37,5
10-12-2023 23:13:00	25,81416667	  1562,977	    37,5
10-12-2023 23:13:03	25,81500000	  1558,650	    37,5
10-12-2023 23:13:06	25,81583333	  1560,980	    37,5
10-12-2023 23:13:09	25,81666667	  1560,980	    37,5
10-12-2023 23:13:12	25,81750000	  1559,197	    37,4
10-12-2023 23:13:15	25,81833333	  1561,528	    37,4
10-12-2023 23:13:18	25,81916667	  1560,196	    37,4
10-12-2023 23:13:21	25,82000000	  1560,411	    37,4
10-12-2023 23:13:24	25,82083333	  1561,195	    37,4
10-12-2023 23:13:27	25,82166667	  1560,078	    37,4
10-12-2023 23:13:30	25,82250000	  1561,076	    37,4
10-12-2023 23:13:33	25,82333333	  1560,743	    37,4
10-12-2023 23:13:36	25,82416667	  1560,078	    37,4
10-12-2023 23:13:39	25,82500000	  1560,411	    37,4
10-12-2023 23:13:42	25,82583333	  1559,959	    37,4
10-12-2023 23:13:45	25,82666667	  1560,292	    37,4
10-12-2023 23:13:48	25,82750000	  1560,292	    37,4
10-12-2023 23:13:51	25,82833333	  1559,959	    37,4
10-12-2023 23:13:54	25,82916667	  1562,504	    37,4
10-12-2023 23:13:57	25,83000000	  1536,542	    37,4
10-12-2023 23:14:00	25,83083333	  1571,490	    37,4
10-12-2023 23:14:03	25,83166667	  1551,520	    37,4
10-12-2023 23:14:06	25,83250000	  1546,860	    37,4
10-12-2023 23:14:09	25,83333333	  1561,838	    37,4
10-12-2023 23:14:12	25,83416667	  1542,083	    37,4
10-12-2023 23:14:15	25,83500000	  1543,747	    37,4
10-12-2023 23:14:18	25,83583333	  1548,857	    37,4
10-12-2023 23:14:21	25,83666667	  1539,420	    37,4
10-12-2023 23:14:24	25,83750000	  1542,083	    37,4
10-12-2023 23:14:27	25,83833333	  1538,754	    37,4
10-12-2023 23:14:30	25,83916667	  1524,443	    37,4
10-12-2023 23:14:33	25,84000000	  1577,363	    37,4
10-12-2023 23:14:36	25,84083333	  1546,077	    37,4
10-12-2023 23:14:39	25,84166667	  1514,674	    37,3
10-12-2023 23:14:42	25,84250000	  1567,925	    37,3
10-12-2023 23:14:45	25,84333333	  1521,996	    37,3
10-12-2023 23:14:48	25,84416667	  1541,514	    37,3
10-12-2023 23:14:51	25,84500000	  1542,846	    37,3
10-12-2023 23:14:54	25,84583333	  1526,205	    37,3
10-12-2023 23:14:57	25,84666667	  1544,843	    37,3
10-12-2023 23:15:00	25,84750000	  1528,868	    37,3
10-12-2023 23:15:03	25,84833333	  1535,739	    37,3
10-12-2023 23:15:06	25,84916667	  1536,072	    37,3
10-12-2023 23:15:09	25,85000000	  1529,083	    37,3
10-12-2023 23:15:12	25,85083333	  1535,289	    37,3
10-12-2023 23:15:15	25,85166667	  1528,300	    37,3
10-12-2023 23:15:18	25,85250000	  1531,628	    37,3
10-12-2023 23:15:21	25,85333333	  1531,628	    37,3
10-12-2023 23:15:24	25,85416667	  1529,299	    37,3
10-12-2023 23:15:27	25,85500000	  1532,176	    37,3
10-12-2023 23:15:30	25,85583333	  1529,631	    37,3
10-12-2023 23:15:33	25,85666667	  1531,511	    37,3
10-12-2023 23:15:36	25,85750000	  1531,178	    37,3
10-12-2023 23:15:39	25,85833333	  1530,395	    37,2
10-12-2023 23:15:42	25,85916667	  1531,393	    37,2
10-12-2023 23:15:45	25,86000000	  1530,395	    37,2
10-12-2023 23:15:48	25,86083333	  1531,061	    37,2
10-12-2023 23:15:51	25,86166667	  1530,395	    37,2
10-12-2023 23:15:54	25,86250000	  1530,395	    37,2
10-12-2023 23:15:57	25,86333333	  1530,610	    37,2
10-12-2023 23:16:00	25,86416667	  1529,945	    37,2
10-12-2023 23:16:03	25,86500000	  1530,610	    37,2
10-12-2023 23:16:06	25,86583333	  1529,945	    37,2
10-12-2023 23:16:09	25,86666667	  1530,278	    37,2
10-12-2023 23:16:12	25,86750000	  1530,610	    37,2
10-12-2023 23:16:15	25,86833333	  1533,488	    37,2
10-12-2023 23:16:18	25,86916667	  1518,515	    37,2
10-12-2023 23:16:21	25,87000000	  1531,824	    37,2
10-12-2023 23:16:24	25,87083333	  1523,721	    37,2
10-12-2023 23:16:27	25,87166667	  1520,844	    37,2
10-12-2023 23:16:30	25,87250000	  1533,155	    37,2
10-12-2023 23:16:33	25,87333333	  1516,851	    37,2
10-12-2023 23:16:36	25,87416667	  1511,743	    37,2
10-12-2023 23:16:39	25,87500000	  1523,721	    37,2
10-12-2023 23:16:42	25,87583333	  1509,963	    37,2
10-12-2023 23:16:45	25,87666667	  1505,421	    37,2
10-12-2023 23:16:48	25,87750000	  1523,937	    37,2
10-12-2023 23:16:51	25,87833333	  1457,944	    37,1
10-12-2023 23:16:54	25,87916667	  1543,567	    37,2
10-12-2023 23:16:57	25,88000000	  1500,197	    37,1
10-12-2023 23:17:00	25,88083333	  1496,538	    37,1
10-12-2023 23:17:03	25,88166667	  1528,810	    37,1
10-12-2023 23:17:06	25,88250000	  1488,986	    37,1
10-12-2023 23:17:09	25,88333333	  1519,926	    37,1
10-12-2023 23:17:12	25,88416667	  1501,961	    37,1
10-12-2023 23:17:15	25,88500000	  1504,838	    37,1
10-12-2023 23:17:18	25,88583333	  1509,163	    37,1
10-12-2023 23:17:21	25,88666667	  1495,740	    37,1
10-12-2023 23:17:24	25,88750000	  1506,052	    37,1
10-12-2023 23:17:27	25,88833333	  1497,620	    37,0
10-12-2023 23:17:30	25,88916667	  1501,611	    37,0
10-12-2023 23:17:33	25,89000000	  1500,830	    37,0
10-12-2023 23:17:36	25,89083333	  1499,283	    37,0
10-12-2023 23:17:39	25,89166667	  1501,828	    37,0
10-12-2023 23:17:42	25,89250000	  1499,832	    37,0
10-12-2023 23:17:45	25,89333333	  1502,044	    37,0
10-12-2023 23:17:48	25,89416667	  1500,497	    37,0
10-12-2023 23:17:51	25,89500000	  1501,711	    37,0
10-12-2023 23:17:54	25,89583333	  1500,713	    37,0
10-12-2023 23:17:57	25,89666667	  1500,713	    37,0
10-12-2023 23:18:00	25,89750000	  1501,262	    37,0
10-12-2023 23:18:03	25,89833333	  1499,932	    37,0
10-12-2023 23:18:06	25,89916667	  1501,379	    37,0
10-12-2023 23:18:09	25,90000000	  1500,264	    37,0
10-12-2023 23:18:12	25,90083333	  1500,930	    37,0
10-12-2023 23:18:15	25,90166667	  1500,597	    37,0
10-12-2023 23:18:18	25,90250000	  1500,264	    37,0
10-12-2023 23:18:21	25,90333333	  1502,144	    37,0
10-12-2023 23:18:24	25,90416667	  1494,494	    37,0
10-12-2023 23:18:27	25,90500000	  1502,144	    37,0
10-12-2023 23:18:30	25,90583333	  1496,822	    37,0
10-12-2023 23:18:33	25,90666667	  1490,835	    37,0
10-12-2023 23:18:36	25,90750000	  1494,826	    37,0
10-12-2023 23:18:39	25,90833333	  1494,826	    37,0
10-12-2023 23:18:42	25,90916667	  1481,406	    36,9
10-12-2023 23:18:45	25,91000000	  1486,728	    36,9
10-12-2023 23:18:48	25,91083333	  1485,281	    36,9
10-12-2023 23:18:51	25,91166667	  1459,340	    36,9
10-12-2023 23:18:54	25,91250000	  1481,956	    36,9
10-12-2023 23:18:57	25,91333333	  1484,168	    36,9
10-12-2023 23:19:00	25,91416667	  1477,516	    36,9
10-12-2023 23:19:03	25,91500000	  1477,401	    36,9
10-12-2023 23:19:06	25,91583333	  1483,387	    36,9
10-12-2023 23:19:09	25,91666667	  1472,962	    36,8
10-12-2023 23:19:12	25,91750000	  1483,604	    36,8
10-12-2023 23:19:15	25,91833333	  1474,509	    36,8
10-12-2023 23:19:18	25,91916667	  1476,504	    36,8
10-12-2023 23:19:21	25,92000000	  1478,716	    36,8
10-12-2023 23:19:24	25,92083333	  1471,285	    36,8
10-12-2023 23:19:27	25,92166667	  1478,268	    36,8
10-12-2023 23:19:30	25,92250000	  1471,502	    36,8
10-12-2023 23:19:33	25,92333333	  1474,495	    36,8
10-12-2023 23:19:36	25,92416667	  1472,717	    36,8
10-12-2023 23:19:39	25,92500000	  1470,389	    36,8
10-12-2023 23:19:42	25,92583333	  1472,384	    36,8
10-12-2023 23:19:45	25,92666667	  1470,606	    36,7
10-12-2023 23:19:48	25,92750000	  1471,604	    36,7
10-12-2023 23:19:51	25,92833333	  1471,271	    36,7
10-12-2023 23:19:54	25,92916667	  1471,271	    36,7
10-12-2023 23:19:57	25,93000000	  1471,156	    36,7
10-12-2023 23:20:00	25,93083333	  1471,488	    36,7
10-12-2023 23:20:03	25,93166667	  1471,156	    36,7
10-12-2023 23:20:06	25,93250000	  1471,156	    36,7
10-12-2023 23:20:09	25,93333333	  1471,156	    36,7
10-12-2023 23:20:12	25,93416667	  1470,491	    36,7
10-12-2023 23:20:15	25,93500000	  1471,040	    36,7
10-12-2023 23:20:18	25,93583333	  1470,491	    36,7
10-12-2023 23:20:21	25,93666667	  1471,040	    36,7
10-12-2023 23:20:24	25,93750000	  1470,708	    36,7
10-12-2023 23:20:27	25,93833333	  1470,708	    36,7
10-12-2023 23:20:30	25,93916667	  1470,708	    36,7
10-12-2023 23:20:33	25,94000000	  1470,708	    36,7
10-12-2023 23:20:36	25,94083333	  1471,040	    36,7
10-12-2023 23:20:39	25,94166667	  1470,708	    36,7
10-12-2023 23:20:42	25,94250000	  1470,925	    36,7
10-12-2023 23:20:45	25,94333333	  1470,708	    36,7
10-12-2023 23:20:48	25,94416667	  1470,925	    36,7
10-12-2023 23:20:51	25,94500000	  1470,925	    36,7
10-12-2023 23:20:54	25,94583333	  1470,925	    36,7
10-12-2023 23:20:57	25,94666667	  1470,925	    36,7
10-12-2023 23:21:00	25,94750000	  1470,593	    36,7
10-12-2023 23:21:03	25,94833333	  1470,925	    36,7
10-12-2023 23:21:06	25,94916667	  1470,925	    36,7
10-12-2023 23:21:09	25,95000000	  1470,925	    36,7
10-12-2023 23:21:12	25,95083333	  1470,925	    36,7
10-12-2023 23:21:15	25,95166667	  1470,925	    36,7
10-12-2023 23:21:18	25,95250000	  1470,925	    36,7
