Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	Return Volume
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	_____________	
12:12:2023:15:51:41	60	0.0	1.08	5.200	59	31.8	1.05	0.068
12:12:2023:15:51:42	60	0.0	1.08	5.200	59	31.8	1.05	0.068
12:12:2023:15:51:43	60	0.0	1.08	5.200	59	31.8	1.05	0.069
12:12:2023:15:51:44	60	0.0	1.08	5.200	59	28.6	1.05	0.069
12:12:2023:15:51:45	60	0.0	1.08	5.200	59	31.8	1.05	0.070
12:12:2023:15:51:46	60	0.0	1.08	5.200	59	31.8	1.05	0.070
12:12:2023:15:51:47	60	0.0	1.08	5.200	59	28.6	1.05	0.071
12:12:2023:15:51:48	60	0.0	1.08	5.200	59	31.8	1.05	0.071
12:12:2023:15:51:49	60	0.0	1.08	5.200	59	31.8	1.05	0.072
12:12:2023:15:51:50	60	0.0	1.08	5.200	59	28.6	1.05	0.072
12:12:2023:15:51:51	60	0.0	1.08	5.200	59	31.8	1.05	0.073
12:12:2023:15:51:52	60	0.0	1.08	5.200	59	28.6	1.05	0.073
12:12:2023:15:51:53	60	0.0	1.08	5.200	59	31.8	1.05	0.074
12:12:2023:15:51:54	60	0.0	1.08	5.200	59	28.6	1.05	0.074
12:12:2023:15:51:55	60	0.0	1.08	5.200	59	31.8	1.05	0.075
12:12:2023:15:51:56	60	0.0	1.08	5.200	59	31.8	1.05	0.075
12:12:2023:15:51:57	60	0.0	1.08	5.200	59	28.6	1.05	0.076
12:12:2023:15:51:58	60	0.0	1.08	5.200	59	31.8	1.05	0.076
12:12:2023:15:51:59	60	0.0	1.08	5.200	59	22.2	1.05	0.077
12:12:2023:15:52:00	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:01	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:02	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:03	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:04	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:05	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:06	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:07	60	0.0	1.08	5.200	59	0.0	1.05	0.077
12:12:2023:15:52:08	60	0.0	1.08	5.200	59	9.5	1.05	0.077
12:12:2023:15:52:09	60	0.0	1.08	5.200	59	31.8	1.05	0.077
12:12:2023:15:52:10	60	0.0	1.08	5.200	59	31.8	1.05	0.078
12:12:2023:15:52:11	60	0.0	1.08	5.200	59	31.8	1.05	0.078
12:12:2023:15:52:12	60	0.0	1.08	5.200	59	31.8	1.05	0.079
12:12:2023:15:52:13	60	0.0	1.08	5.200	59	34.9	1.05	0.079
12:12:2023:15:52:14	60	0.0	1.08	5.200	59	31.8	1.05	0.080
12:12:2023:15:52:15	59	0.0	1.08	5.200	59	31.8	1.05	0.081
12:12:2023:15:52:16	59	0.0	1.08	5.200	59	31.8	1.05	0.081
12:12:2023:15:52:17	59	0.0	1.08	5.200	59	31.8	1.05	0.082
12:12:2023:15:52:18	59	0.0	1.08	5.200	59	34.9	1.05	0.082
12:12:2023:15:52:19	59	0.0	1.08	5.200	59	31.8	1.05	0.083
12:12:2023:15:52:20	59	0.0	1.08	5.200	59	31.8	1.05	0.083
12:12:2023:15:52:21	59	0.0	1.08	5.200	58	31.8	1.05	0.084
12:12:2023:15:52:22	59	0.0	1.08	5.200	58	31.8	1.05	0.084
12:12:2023:15:52:23	59	0.0	1.08	5.200	58	31.8	1.05	0.085
12:12:2023:15:52:24	59	0.0	1.08	5.200	58	34.9	1.05	0.085
12:12:2023:15:52:25	59	0.0	1.08	5.200	58	31.8	1.05	0.086
12:12:2023:15:52:26	59	0.0	1.08	5.200	58	31.8	1.05	0.086
12:12:2023:15:52:27	59	0.0	1.08	5.200	58	31.8	1.05	0.087
12:12:2023:15:52:28	59	0.0	1.08	5.200	58	31.8	1.05	0.088
12:12:2023:15:52:29	59	0.0	1.08	5.200	58	31.8	1.05	0.088
12:12:2023:15:52:30	59	0.0	1.08	5.200	58	31.8	1.05	0.089
12:12:2023:15:52:31	59	0.0	1.08	5.200	58	31.8	1.05	0.089
12:12:2023:15:52:32	59	0.0	1.08	5.200	58	31.8	1.05	0.090
12:12:2023:15:52:33	59	0.0	1.08	5.200	58	31.8	1.05	0.090
12:12:2023:15:52:34	59	0.0	1.08	5.200	58	31.8	1.05	0.091
12:12:2023:15:52:35	59	0.0	1.08	5.200	58	31.8	1.05	0.091
12:12:2023:15:52:36	59	0.0	1.08	5.200	58	31.8	1.05	0.092
12:12:2023:15:52:37	59	0.0	1.08	5.200	58	31.8	1.05	0.092
12:12:2023:15:52:38	59	0.0	1.08	5.200	58	31.8	1.05	0.093
12:12:2023:15:52:39	59	0.0	1.08	5.200	58	28.6	1.05	0.093
12:12:2023:15:52:40	59	0.0	1.08	5.200	58	31.8	1.05	0.094
12:12:2023:15:52:41	59	0.0	1.08	5.200	58	31.8	1.05	0.094
12:12:2023:15:52:43	59	0.0	1.08	5.200	58	31.8	1.05	0.095
12:12:2023:15:52:44	59	0.0	1.08	5.200	58	31.8	1.05	0.096
12:12:2023:15:52:45	59	0.0	1.08	5.200	58	28.6	1.05	0.096
12:12:2023:15:52:46	59	0.0	1.08	5.200	58	31.8	1.05	0.097
12:12:2023:15:52:47	59	0.0	1.08	5.200	58	31.8	1.05	0.097
12:12:2023:15:52:48	59	0.0	1.08	5.200	58	31.8	1.05	0.098
12:12:2023:15:52:49	59	0.0	1.08	5.200	58	28.6	1.05	0.099
12:12:2023:15:52:50	59	0.0	1.08	5.200	58	31.8	1.05	0.099
12:12:2023:15:52:51	59	0.0	1.08	5.200	58	31.8	1.05	0.100
12:12:2023:15:52:52	59	0.0	1.08	5.200	58	31.8	1.05	0.100
12:12:2023:15:52:53	59	0.0	1.08	5.200	58	28.6	1.05	0.101
12:12:2023:15:52:54	59	0.0	1.08	5.200	58	31.8	1.05	0.101
12:12:2023:15:52:55	59	0.0	1.08	5.200	58	31.8	1.05	0.102
12:12:2023:15:52:56	59	0.0	1.08	5.200	58	31.8	1.05	0.102
12:12:2023:15:52:57	59	0.0	1.08	5.200	58	28.6	1.05	0.103
12:12:2023:15:52:58	59	0.0	1.08	5.200	58	31.8	1.05	0.103
12:12:2023:15:52:59	59	0.0	1.08	5.200	58	31.8	1.05	0.104
12:12:2023:15:53:00	59	0.0	1.08	5.200	58	28.6	1.05	0.104
12:12:2023:15:53:01	59	0.0	1.08	5.200	58	31.8	1.05	0.105
12:12:2023:15:53:02	59	0.0	1.08	5.200	58	31.8	1.05	0.105
12:12:2023:15:53:03	59	0.0	1.08	5.200	58	31.8	1.05	0.106
12:12:2023:15:53:04	59	0.0	1.08	5.200	58	31.8	1.05	0.106
12:12:2023:15:53:05	59	0.0	1.08	5.200	58	31.8	1.05	0.107
12:12:2023:15:53:06	59	0.0	1.08	5.200	58	28.6	1.05	0.107
12:12:2023:15:53:07	59	0.0	1.08	5.200	58	31.8	1.05	0.108
12:12:2023:15:53:08	59	0.0	1.08	5.200	58	31.8	1.05	0.108
12:12:2023:15:53:09	58	0.0	1.08	5.200	58	28.6	1.05	0.109
12:12:2023:15:53:10	59	0.0	1.08	5.200	57	31.8	1.05	0.109
12:12:2023:15:53:11	58	0.0	1.08	5.200	58	31.8	1.05	0.110
12:12:2023:15:53:12	58	0.0	1.08	5.200	57	31.8	1.05	0.110
12:12:2023:15:53:13	58	0.0	1.08	5.200	57	34.9	1.05	0.111
12:12:2023:15:53:14	58	0.0	1.08	5.200	57	31.8	1.05	0.111
12:12:2023:15:53:15	58	0.0	1.08	5.200	57	31.8	1.05	0.112
12:12:2023:15:53:16	58	0.0	1.08	5.200	57	34.9	1.05	0.113
12:12:2023:15:53:17	58	0.0	1.08	5.200	57	31.8	1.05	0.113
12:12:2023:15:53:18	58	0.0	1.08	5.200	57	31.8	1.05	0.114
12:12:2023:15:53:19	58	0.0	1.08	5.200	57	31.8	1.05	0.114
12:12:2023:15:53:20	58	0.0	1.08	5.200	57	31.8	1.05	0.115
12:12:2023:15:53:21	58	0.0	1.08	5.200	57	34.9	1.05	0.115
12:12:2023:15:53:22	58	0.0	1.08	5.200	57	31.8	1.05	0.116
12:12:2023:15:53:23	58	0.0	1.08	5.200	57	31.8	1.05	0.116
12:12:2023:15:53:24	58	0.0	1.08	5.200	57	31.8	1.05	0.117
12:12:2023:15:53:25	58	0.0	1.08	5.200	57	31.8	1.05	0.117
12:12:2023:15:53:26	58	0.0	1.08	5.200	57	34.9	1.05	0.118
12:12:2023:15:53:27	58	0.0	1.08	5.200	57	31.8	1.05	0.119
12:12:2023:15:53:28	58	0.0	1.08	5.200	57	31.8	1.05	0.119
12:12:2023:15:53:29	58	0.0	1.08	5.200	57	31.8	1.05	0.120
12:12:2023:15:53:30	58	0.0	1.08	5.200	57	31.8	1.05	0.120
12:12:2023:15:53:31	58	0.0	1.08	5.200	57	31.8	1.05	0.121
12:12:2023:15:53:32	58	0.0	1.08	5.200	57	31.8	1.05	0.121
12:12:2023:15:53:33	58	0.0	1.08	5.200	57	31.8	1.05	0.122
12:12:2023:15:53:34	58	0.0	1.08	5.200	57	31.8	1.05	0.122
12:12:2023:15:53:35	58	0.0	1.08	5.200	57	31.8	1.05	0.123
12:12:2023:15:53:36	58	0.0	1.08	5.200	57	34.9	1.05	0.123
12:12:2023:15:53:37	58	0.0	1.08	5.200	57	31.8	1.05	0.124
12:12:2023:15:53:38	58	0.0	1.08	5.200	57	31.8	1.05	0.124
12:12:2023:15:53:39	58	0.0	1.08	5.200	57	31.8	1.05	0.125
12:12:2023:15:53:40	58	0.0	1.08	5.200	57	31.8	1.05	0.125
12:12:2023:15:53:41	58	0.0	1.08	5.200	57	31.8	1.05	0.126
12:12:2023:15:53:42	58	0.0	1.08	5.200	57	31.8	1.05	0.127
12:12:2023:15:53:43	58	0.0	1.08	5.200	57	31.8	1.05	0.127
12:12:2023:15:53:44	58	0.0	1.08	5.200	57	31.8	1.05	0.128
12:12:2023:15:53:45	58	0.0	1.08	5.200	57	31.8	1.05	0.128
12:12:2023:15:53:46	57	0.0	1.08	5.200	56	31.8	1.05	0.129
12:12:2023:15:53:47	57	0.0	1.08	5.200	57	34.9	1.05	0.129
12:12:2023:15:53:49	57	0.0	1.08	5.200	56	31.8	1.05	0.130
12:12:2023:15:53:50	57	0.0	1.08	5.200	56	31.8	1.05	0.131
12:12:2023:15:53:51	57	0.0	1.08	5.200	56	31.8	1.05	0.131
12:12:2023:15:53:52	57	0.0	1.08	5.200	56	31.8	1.05	0.132
12:12:2023:15:53:53	57	0.0	1.08	5.200	56	31.8	1.05	0.132
12:12:2023:15:53:54	57	0.0	1.08	5.200	56	31.8	1.05	0.133
12:12:2023:15:53:55	57	0.0	1.08	5.200	56	31.8	1.05	0.133
12:12:2023:15:53:56	57	0.0	1.08	5.200	56	31.8	1.05	0.134
12:12:2023:15:53:57	57	0.0	1.08	5.200	56	28.6	1.05	0.135
12:12:2023:15:53:58	57	0.0	1.08	5.200	56	31.8	1.05	0.135
12:12:2023:15:53:59	57	0.0	1.08	5.200	56	31.8	1.05	0.136
12:12:2023:15:54:00	57	0.0	1.08	5.200	56	31.8	1.05	0.136
12:12:2023:15:54:01	57	0.0	1.08	5.200	56	31.8	1.05	0.137
12:12:2023:15:54:02	57	0.0	1.08	5.200	56	31.8	1.05	0.137
12:12:2023:15:54:03	57	0.0	1.08	5.200	56	28.6	1.05	0.138
12:12:2023:15:54:04	57	0.0	1.08	5.200	56	31.8	1.05	0.138
12:12:2023:15:54:05	57	0.0	1.08	5.200	56	31.8	1.05	0.139
12:12:2023:15:54:06	57	0.0	1.08	5.200	56	28.6	1.05	0.139
12:12:2023:15:54:07	57	0.0	1.08	5.200	56	31.8	1.05	0.140
12:12:2023:15:54:08	57	0.0	1.08	5.200	56	31.8	1.05	0.140
12:12:2023:15:54:09	57	0.0	1.08	5.200	56	28.6	1.05	0.141
12:12:2023:15:54:10	57	0.0	1.08	5.200	56	31.8	1.05	0.141
12:12:2023:15:54:11	57	0.0	1.08	5.200	56	31.8	1.05	0.142
12:12:2023:15:54:12	57	0.0	1.08	5.200	56	31.8	1.05	0.142
12:12:2023:15:54:13	57	0.0	1.08	5.200	56	31.8	1.05	0.143
12:12:2023:15:54:14	57	0.0	1.08	5.200	56	34.9	1.05	0.143
12:12:2023:15:54:15	57	0.0	1.08	5.200	56	34.9	1.05	0.144
12:12:2023:15:54:16	57	0.0	1.08	5.200	55	34.9	1.05	0.145
12:12:2023:15:54:17	56	0.0	1.08	5.200	55	34.9	1.05	0.145
12:12:2023:15:54:18	56	0.0	1.08	5.200	55	34.9	1.05	0.146
12:12:2023:15:54:19	56	0.0	1.08	5.200	55	31.8	1.05	0.146
12:12:2023:15:54:20	56	0.0	1.08	5.200	55	34.9	1.05	0.147
12:12:2023:15:54:21	56	0.0	1.08	5.200	55	34.9	1.05	0.147
12:12:2023:15:54:22	56	0.0	1.08	5.200	55	31.8	1.05	0.148
12:12:2023:15:54:23	56	0.0	1.08	5.200	55	34.9	1.05	0.149
12:12:2023:15:54:24	56	0.0	1.08	5.200	55	34.9	1.05	0.149
12:12:2023:15:54:25	56	0.0	1.08	5.200	55	31.8	1.05	0.150
12:12:2023:15:54:26	56	0.0	1.08	5.200	55	34.9	1.05	0.150
12:12:2023:15:54:27	56	0.0	1.08	5.200	55	34.9	1.05	0.151
12:12:2023:15:54:28	56	0.0	1.08	5.200	55	31.8	1.05	0.151
12:12:2023:15:54:29	56	0.0	1.08	5.200	55	34.9	1.05	0.152
12:12:2023:15:54:30	56	0.0	1.08	5.200	55	34.9	1.05	0.152
12:12:2023:15:54:31	56	0.0	1.08	5.200	55	31.8	1.05	0.153
12:12:2023:15:54:32	56	0.0	1.08	5.200	55	34.9	1.05	0.154
12:12:2023:15:54:33	56	0.0	1.08	5.200	55	34.9	1.05	0.154
12:12:2023:15:54:34	56	0.0	1.08	5.200	55	31.8	1.05	0.155
12:12:2023:15:54:35	56	0.0	1.08	5.200	55	34.9	1.05	0.155
12:12:2023:15:54:36	56	0.0	1.08	5.200	55	34.9	1.05	0.156
12:12:2023:15:54:37	56	0.0	1.08	5.200	55	31.8	1.05	0.156
12:12:2023:15:54:38	56	0.0	1.08	5.200	55	34.9	1.05	0.157
12:12:2023:15:54:39	56	0.0	1.08	5.200	55	34.9	1.05	0.158
12:12:2023:15:54:40	55	0.0	1.08	5.200	55	31.8	1.05	0.158
12:12:2023:15:54:41	55	0.0	1.08	5.200	55	34.9	1.05	0.159
12:12:2023:15:54:42	55	0.0	1.08	5.200	55	34.9	1.05	0.159
12:12:2023:15:54:43	55	0.0	1.08	5.200	55	31.8	1.05	0.160
12:12:2023:15:54:44	55	0.0	1.08	5.200	54	34.9	1.05	0.160
12:12:2023:15:54:45	55	0.0	1.08	5.200	54	34.9	1.05	0.161
12:12:2023:15:54:46	55	0.0	1.08	5.200	54	31.8	1.05	0.162
12:12:2023:15:54:47	55	0.0	1.08	5.200	54	34.9	1.05	0.162
12:12:2023:15:54:48	55	0.0	1.08	5.200	54	31.8	1.05	0.163
12:12:2023:15:54:49	55	0.0	1.08	5.200	54	34.9	1.05	0.163
12:12:2023:15:54:50	55	0.0	1.08	5.200	54	31.8	1.05	0.164
12:12:2023:15:54:51	55	0.0	1.08	5.200	54	34.9	1.05	0.164
12:12:2023:15:54:52	55	0.0	1.08	5.200	54	31.8	1.05	0.165
12:12:2023:15:54:53	55	0.0	1.08	5.200	54	34.9	1.05	0.165
12:12:2023:15:54:54	55	0.0	1.08	5.200	54	31.8	1.05	0.166
