Time	Treating Pressure	Flow Rate	Density	Volume	TOT vol nrd	NRD VOLUME	RETURN VOL	total bla	RDA2 IN1
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	m3	m3	m3	m3	bars
____	______________	________	________	_______	___________	__________	__________	_________	________	
12:10:2023:17:02:24	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:25	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:26	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:27	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:28	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:29	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:30	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:31	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:32	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:33	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:34	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:35	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:36	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:37	15	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:38	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:39	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:40	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:41	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:42	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:43	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:44	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:45	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:46	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:47	16	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:48	17	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:49	17	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:50	18	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:51	19	0	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:52	20	3	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:53	21	13	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:54	22	16	1.09	0.00	0.000	0.000	0.00	0.000	0
12:10:2023:17:02:55	24	19	1.09	0.00	0.001	0.000	0.00	0.000	0
12:10:2023:17:02:56	24	22	1.09	0.00	0.001	0.000	0.00	0.000	0
12:10:2023:17:02:57	26	32	1.09	0.00	0.001	0.000	0.00	0.000	0
12:10:2023:17:02:58	27	38	1.09	0.00	0.002	0.000	0.00	0.000	0
12:10:2023:17:02:59	29	35	1.09	0.00	0.003	0.000	0.00	0.000	0
12:10:2023:17:03:00	31	38	1.09	0.00	0.003	0.000	0.00	0.000	0
12:10:2023:17:03:01	33	38	1.09	0.00	0.004	0.000	0.00	0.000	0
12:10:2023:17:03:02	33	41	1.09	0.00	0.005	0.000	0.00	0.000	0
12:10:2023:17:03:03	37	38	1.09	0.01	0.005	0.000	0.00	0.000	0
12:10:2023:17:03:04	38	41	1.09	0.01	0.006	0.000	0.00	0.000	0
12:10:2023:17:03:05	38	38	1.09	0.01	0.007	0.000	0.00	0.000	0
12:10:2023:17:03:06	40	41	1.09	0.01	0.007	0.000	0.00	0.000	0
12:10:2023:17:03:07	42	38	1.09	0.01	0.008	0.000	0.00	0.000	0
12:10:2023:17:03:08	44	41	1.09	0.01	0.009	0.000	0.00	0.000	0
12:10:2023:17:03:09	45	38	1.09	0.01	0.009	0.000	0.00	0.000	0
12:10:2023:17:03:10	47	38	1.09	0.01	0.010	0.000	0.00	0.000	0
12:10:2023:17:03:11	48	38	1.09	0.01	0.010	0.000	0.00	0.000	0
12:10:2023:17:03:12	51	35	1.09	0.01	0.011	0.000	0.00	0.000	0
12:10:2023:17:03:13	52	35	1.09	0.01	0.012	0.000	0.00	0.000	0
12:10:2023:17:03:14	53	35	1.09	0.01	0.012	0.000	0.00	0.000	0
12:10:2023:17:03:15	55	38	1.09	0.01	0.013	0.000	0.00	0.000	0
12:10:2023:17:03:16	56	38	1.09	0.01	0.014	0.000	0.00	0.000	0
12:10:2023:17:03:17	58	38	1.09	0.01	0.014	0.000	0.00	0.000	0
12:10:2023:17:03:18	60	35	1.09	0.01	0.015	0.000	0.00	0.000	0
12:10:2023:17:03:19	62	38	1.09	0.02	0.015	0.000	0.00	0.000	0
12:10:2023:17:03:20	62	38	1.09	0.02	0.016	0.000	0.00	0.000	0
12:10:2023:17:03:21	65	38	1.09	0.02	0.017	0.000	0.00	0.000	0
12:10:2023:17:03:22	67	29	1.09	0.02	0.017	0.000	0.00	0.000	0
12:10:2023:17:03:23	68	32	1.09	0.02	0.018	0.000	0.00	0.000	0
12:10:2023:17:03:24	69	29	1.09	0.02	0.018	0.000	0.00	0.000	0
12:10:2023:17:03:25	71	32	1.09	0.02	0.019	0.000	0.00	0.000	0
12:10:2023:17:03:26	73	32	1.09	0.02	0.019	0.000	0.00	0.000	0
12:10:2023:17:03:27	75	35	1.09	0.02	0.020	0.000	0.00	0.000	0
12:10:2023:17:03:28	76	32	1.09	0.02	0.020	0.000	0.00	0.000	0
12:10:2023:17:03:29	77	35	1.09	0.02	0.021	0.000	0.00	0.000	0
12:10:2023:17:03:30	80	35	1.09	0.02	0.021	0.000	0.00	0.000	0
12:10:2023:17:03:31	81	35	1.09	0.02	0.022	0.000	0.00	0.000	0
12:10:2023:17:03:32	82	41	1.09	0.02	0.023	0.000	0.00	0.000	0
12:10:2023:17:03:33	83	44	1.09	0.02	0.023	0.000	0.00	0.000	0
12:10:2023:17:03:34	85	44	1.09	0.02	0.024	0.000	0.00	0.000	0
12:10:2023:17:03:35	88	41	1.09	0.02	0.025	0.000	0.00	0.000	0
12:10:2023:17:03:36	89	38	1.09	0.03	0.026	0.000	0.00	0.000	0
12:10:2023:17:03:37	90	41	1.09	0.03	0.026	0.000	0.00	0.000	0
12:10:2023:17:03:38	91	41	1.09	0.03	0.027	0.000	0.00	0.000	0
12:10:2023:17:03:39	93	38	1.09	0.03	0.028	0.000	0.00	0.000	0
12:10:2023:17:03:40	95	41	1.09	0.03	0.028	0.000	0.00	0.000	0
12:10:2023:17:03:41	97	38	1.09	0.03	0.029	0.000	0.00	0.000	0
12:10:2023:17:03:42	98	44	1.09	0.03	0.030	0.000	0.00	0.000	0
12:10:2023:17:03:43	99	41	1.09	0.03	0.030	0.000	0.00	0.000	0
12:10:2023:17:03:44	101	38	1.09	0.03	0.031	0.000	0.00	0.000	0
12:10:2023:17:03:45	103	41	1.09	0.03	0.032	0.000	0.00	0.000	0
12:10:2023:17:03:46	103	38	1.09	0.03	0.032	0.000	0.00	0.000	0
12:10:2023:17:03:47	106	35	1.09	0.03	0.033	0.000	0.00	0.000	0
12:10:2023:17:03:48	107	38	1.09	0.03	0.033	0.000	0.00	0.000	0
12:10:2023:17:03:49	110	38	1.09	0.03	0.034	0.000	0.00	0.000	0
12:10:2023:17:03:50	110	35	1.09	0.03	0.035	0.000	0.00	0.000	0
12:10:2023:17:03:51	111	41	1.09	0.04	0.035	0.000	0.00	0.000	0
12:10:2023:17:03:52	113	44	1.09	0.04	0.036	0.000	0.00	0.000	0
12:10:2023:17:03:53	115	44	1.09	0.04	0.037	0.000	0.00	0.000	0
12:10:2023:17:03:54	116	41	1.09	0.04	0.038	0.000	0.00	0.000	0
12:10:2023:17:03:55	117	41	1.09	0.04	0.038	0.000	0.00	0.000	0
12:10:2023:17:03:56	119	41	1.09	0.04	0.039	0.000	0.00	0.000	0
12:10:2023:17:03:57	122	38	1.09	0.04	0.040	0.000	0.00	0.000	0
12:10:2023:17:03:58	122	35	1.09	0.04	0.040	0.000	0.00	0.000	0
12:10:2023:17:03:59	123	32	1.09	0.04	0.041	0.000	0.00	0.000	0
12:10:2023:17:04:00	125	38	1.09	0.04	0.041	0.000	0.00	0.000	0
12:10:2023:17:04:01	125	38	1.09	0.04	0.042	0.000	0.00	0.000	0
12:10:2023:17:04:02	128	35	1.09	0.04	0.043	0.000	0.00	0.000	0
12:10:2023:17:04:03	129	41	1.09	0.04	0.043	0.000	0.00	0.000	0
12:10:2023:17:04:04	131	44	1.09	0.04	0.044	0.000	0.00	0.000	0
12:10:2023:17:04:05	132	41	1.09	0.04	0.045	0.000	0.00	0.000	0
12:10:2023:17:04:06	134	44	1.09	0.05	0.045	0.000	0.00	0.000	0
12:10:2023:17:04:07	135	41	1.09	0.05	0.046	0.000	0.00	0.000	0
12:10:2023:17:04:08	137	38	1.09	0.05	0.047	0.000	0.00	0.000	0
12:10:2023:17:04:09	138	38	1.09	0.05	0.047	0.000	0.00	0.000	0
12:10:2023:17:04:10	138	38	1.09	0.05	0.048	0.000	0.00	0.000	0
12:10:2023:17:04:11	141	35	1.09	0.05	0.049	0.000	0.00	0.000	0
12:10:2023:17:04:12	142	38	1.09	0.05	0.049	0.000	0.00	0.000	0
12:10:2023:17:04:13	144	41	1.09	0.05	0.050	0.000	0.00	0.000	0
12:10:2023:17:04:14	145	38	1.09	0.05	0.051	0.000	0.00	0.000	0
12:10:2023:17:04:15	148	41	1.09	0.05	0.051	0.000	0.00	0.000	0
12:10:2023:17:04:16	147	41	1.09	0.05	0.052	0.000	0.00	0.000	0
12:10:2023:17:04:17	149	41	1.09	0.05	0.053	0.000	0.00	0.000	0
12:10:2023:17:04:18	150	35	1.09	0.05	0.053	0.000	0.00	0.000	0
12:10:2023:17:04:19	151	32	1.09	0.05	0.054	0.000	0.00	0.000	0
12:10:2023:17:04:20	153	38	1.09	0.05	0.054	0.000	0.00	0.000	0
12:10:2023:17:04:21	155	44	1.09	0.06	0.055	0.000	0.00	0.000	0
12:10:2023:17:04:22	155	41	1.09	0.06	0.056	0.000	0.00	0.000	0
12:10:2023:17:04:23	157	44	1.09	0.06	0.056	0.000	0.00	0.000	0
12:10:2023:17:04:24	158	41	1.09	0.06	0.057	0.000	0.00	0.000	0
12:10:2023:17:04:25	161	38	1.09	0.06	0.058	0.000	0.00	0.000	0
12:10:2023:17:04:26	160	38	1.09	0.06	0.058	0.000	0.00	0.000	0
12:10:2023:17:04:27	162	29	1.09	0.06	0.059	0.000	0.00	0.000	0
12:10:2023:17:04:28	162	35	1.09	0.06	0.060	0.000	0.00	0.000	0
12:10:2023:17:04:29	165	41	1.09	0.06	0.060	0.000	0.00	0.000	0
12:10:2023:17:04:30	165	38	1.09	0.06	0.061	0.000	0.00	0.000	0
12:10:2023:17:04:31	167	38	1.09	0.06	0.061	0.000	0.00	0.000	0
12:10:2023:17:04:32	167	35	1.09	0.06	0.062	0.000	0.00	0.000	0
12:10:2023:17:04:33	169	32	1.09	0.06	0.063	0.000	0.00	0.000	0
12:10:2023:17:04:34	169	35	1.09	0.06	0.063	0.000	0.00	0.000	0
12:10:2023:17:04:35	170	35	1.09	0.06	0.064	0.000	0.00	0.000	0
12:10:2023:17:04:36	170	38	1.09	0.06	0.064	0.000	0.00	0.000	0
12:10:2023:17:04:37	171	38	1.09	0.07	0.065	0.000	0.00	0.000	0
12:10:2023:17:04:38	171	38	1.09	0.07	0.066	0.000	0.00	0.000	0
12:10:2023:17:04:39	172	32	1.09	0.07	0.066	0.000	0.00	0.000	0
12:10:2023:17:04:40	172	32	1.09	0.07	0.067	0.000	0.00	0.000	0
12:10:2023:17:04:41	172	38	1.09	0.07	0.067	0.000	0.00	0.000	0
12:10:2023:17:04:42	171	35	1.09	0.07	0.068	0.000	0.00	0.000	0
12:10:2023:17:04:43	172	35	1.09	0.07	0.069	0.000	0.00	0.000	0
12:10:2023:17:04:44	172	32	1.09	0.07	0.069	0.000	0.00	0.000	0
12:10:2023:17:04:45	171	29	1.09	0.07	0.070	0.000	0.00	0.000	0
12:10:2023:17:04:46	172	32	1.09	0.07	0.070	0.000	0.00	0.000	0
12:10:2023:17:04:47	170	32	1.09	0.07	0.071	0.000	0.00	0.000	0
12:10:2023:17:04:48	168	22	1.09	0.07	0.071	0.000	0.00	0.000	0
12:10:2023:17:04:49	168	16	1.09	0.07	0.071	0.000	0.00	0.000	0
12:10:2023:17:04:50	172	35	1.09	0.07	0.072	0.000	0.00	0.000	0
12:10:2023:17:04:51	170	67	1.09	0.07	0.073	0.000	0.00	0.000	0
12:10:2023:17:04:52	175	95	1.09	0.07	0.074	0.000	0.00	0.000	0
12:10:2023:17:04:53	177	130	1.09	0.08	0.076	0.000	0.00	0.000	0
12:10:2023:17:04:54	177	156	1.09	0.08	0.078	0.000	0.00	0.000	0
12:10:2023:17:04:55	181	178	1.09	0.08	0.081	0.000	0.00	0.000	0
12:10:2023:17:04:56	185	194	1.09	0.08	0.084	0.000	0.00	0.000	0
12:10:2023:17:04:57	189	200	1.09	0.09	0.087	0.000	0.00	0.000	0
12:10:2023:17:04:58	177	203	1.09	0.09	0.091	0.000	0.00	0.000	0
12:10:2023:17:04:59	193	229	1.09	0.09	0.094	0.000	0.00	0.000	0
12:10:2023:17:05:00	189	235	1.09	0.10	0.098	0.000	0.00	0.000	0
12:10:2023:17:05:01	192	245	1.09	0.10	0.102	0.000	0.00	0.000	0
12:10:2023:17:05:02	178	270	1.09	0.11	0.107	0.000	0.00	0.000	0
12:10:2023:17:05:03	185	267	1.09	0.11	0.111	0.000	0.00	0.000	0
12:10:2023:17:05:04	191	248	1.09	0.12	0.115	0.000	0.00	0.000	0
12:10:2023:17:05:05	191	235	1.09	0.12	0.119	0.000	0.00	0.000	0
12:10:2023:17:05:06	185	238	1.09	0.12	0.123	0.000	0.00	0.000	0
12:10:2023:17:05:07	177	248	1.09	0.13	0.127	0.000	0.00	0.000	0
12:10:2023:17:05:08	184	248	1.09	0.13	0.131	0.000	0.00	0.000	0
12:10:2023:17:05:09	185	254	1.09	0.14	0.136	0.000	0.00	0.000	0
12:10:2023:17:05:10	181	251	1.09	0.14	0.140	0.000	0.00	0.000	0
12:10:2023:17:05:11	187	280	1.09	0.14	0.144	0.000	0.00	0.000	0
12:10:2023:17:05:12	176	286	1.09	0.15	0.149	0.000	0.00	0.000	0
12:10:2023:17:05:13	179	295	1.09	0.15	0.154	0.000	0.00	0.000	0
12:10:2023:17:05:14	182	299	1.09	0.16	0.159	0.000	0.00	0.000	0
12:10:2023:17:05:15	182	292	1.09	0.16	0.164	0.000	0.00	0.000	0
12:10:2023:17:05:16	185	283	1.09	0.17	0.168	0.000	0.00	0.000	0
12:10:2023:17:05:17	178	238	1.09	0.17	0.173	0.000	0.00	0.000	0
12:10:2023:17:05:18	184	197	1.09	0.18	0.176	0.000	0.00	0.000	0
12:10:2023:17:05:19	184	203	1.09	0.18	0.180	0.000	0.00	0.000	0
12:10:2023:17:05:20	179	197	1.09	0.18	0.183	0.000	0.00	0.000	0
12:10:2023:17:05:21	184	194	1.09	0.19	0.186	0.000	0.00	0.000	0
12:10:2023:17:05:22	181	219	1.09	0.19	0.190	0.000	0.00	0.000	0
12:10:2023:17:05:23	177	213	1.09	0.19	0.193	0.000	0.00	0.000	0
12:10:2023:17:05:24	185	213	1.09	0.20	0.197	0.000	0.00	0.000	0
12:10:2023:17:05:25	181	245	1.09	0.20	0.201	0.000	0.00	0.000	0
12:10:2023:17:05:26	178	254	1.09	0.20	0.205	0.000	0.00	0.000	0
12:10:2023:17:05:27	175	260	1.09	0.21	0.209	0.000	0.00	0.000	0
12:10:2023:17:05:28	175	260	1.09	0.21	0.214	0.000	0.00	0.000	0
12:10:2023:17:05:29	185	267	1.09	0.22	0.218	0.000	0.00	0.000	0
12:10:2023:17:05:30	181	254	1.09	0.22	0.222	0.000	0.00	0.000	0
12:10:2023:17:05:31	179	267	1.09	0.23	0.227	0.000	0.00	0.000	0
12:10:2023:17:05:32	173	264	1.09	0.23	0.231	0.000	0.00	0.000	0
12:10:2023:17:05:33	176	229	1.09	0.24	0.235	0.000	0.00	0.000	0
12:10:2023:17:05:34	183	241	1.09	0.24	0.239	0.000	0.00	0.000	0
12:10:2023:17:05:35	179	289	1.09	0.24	0.244	0.000	0.00	0.000	0
12:10:2023:17:05:36	183	305	1.09	0.25	0.248	0.000	0.00	0.000	0
12:10:2023:17:05:37	171	305	1.09	0.25	0.254	0.000	0.00	0.000	0
12:10:2023:17:05:38	176	276	1.09	0.26	0.258	0.000	0.00	0.000	0
12:10:2023:17:05:39	184	251	1.09	0.26	0.263	0.000	0.00	0.000	0
12:10:2023:17:05:40	181	184	1.09	0.27	0.266	0.000	0.00	0.000	0
12:10:2023:17:05:41	182	178	1.09	0.27	0.269	0.000	0.00	0.000	0
12:10:2023:17:05:42	172	245	1.09	0.27	0.273	0.000	0.00	0.000	0
12:10:2023:17:05:43	177	254	1.09	0.28	0.277	0.000	0.00	0.000	0
12:10:2023:17:05:44	185	232	1.09	0.28	0.281	0.000	0.00	0.000	0
12:10:2023:17:05:45	180	206	1.09	0.28	0.285	0.000	0.00	0.000	0
12:10:2023:17:05:46	181	200	1.09	0.29	0.288	0.000	0.00	0.000	0
12:10:2023:17:05:47	171	235	1.09	0.29	0.292	0.000	0.00	0.000	0
12:10:2023:17:05:48	180	219	1.09	0.30	0.296	0.000	0.00	0.000	0
12:10:2023:17:05:49	178	191	1.09	0.30	0.299	0.000	0.00	0.000	0
12:10:2023:17:05:50	182	178	1.09	0.30	0.302	0.000	0.00	0.000	0
12:10:2023:17:05:51	172	194	1.09	0.31	0.305	0.000	0.00	0.000	0
12:10:2023:17:05:52	173	203	1.09	0.31	0.308	0.000	0.00	0.000	0
12:10:2023:17:05:53	178	213	1.09	0.31	0.312	0.000	0.00	0.000	0
12:10:2023:17:05:54	180	222	1.09	0.32	0.316	0.000	0.00	0.000	0
12:10:2023:17:05:55	180	210	1.09	0.32	0.319	0.000	0.00	0.000	0
12:10:2023:17:05:56	171	226	1.09	0.32	0.323	0.000	0.00	0.000	0
12:10:2023:17:05:57	175	229	1.09	0.33	0.327	0.000	0.00	0.000	0
12:10:2023:17:05:58	177	216	1.09	0.33	0.330	0.000	0.00	0.000	0
12:10:2023:17:05:59	178	206	1.09	0.33	0.334	0.000	0.00	0.000	0
12:10:2023:17:06:00	178	200	1.09	0.34	0.337	0.000	0.00	0.000	0
12:10:2023:17:06:01	169	187	1.09	0.34	0.340	0.000	0.00	0.000	0
12:10:2023:17:06:02	181	200	1.09	0.34	0.344	0.000	0.00	0.000	0
12:10:2023:17:06:03	173	194	1.09	0.35	0.347	0.000	0.00	0.000	0
12:10:2023:17:06:04	181	184	1.09	0.35	0.350	0.000	0.00	0.000	0
12:10:2023:17:06:05	178	206	1.09	0.35	0.353	0.000	0.00	0.000	0
12:10:2023:17:06:06	169	213	1.09	0.36	0.357	0.000	0.00	0.000	0
12:10:2023:17:06:07	181	219	1.09	0.36	0.360	0.000	0.00	0.000	0
12:10:2023:17:06:08	175	222	1.09	0.36	0.364	0.000	0.00	0.000	0
12:10:2023:17:06:09	177	226	1.09	0.37	0.368	0.000	0.00	0.000	0
12:10:2023:17:06:10	177	248	1.09	0.37	0.372	0.000	0.00	0.000	0
12:10:2023:17:06:11	175	257	1.09	0.38	0.376	0.000	0.00	0.000	0
12:10:2023:17:06:12	180	210	1.09	0.38	0.380	0.000	0.00	0.000	0
12:10:2023:17:06:13	172	200	1.09	0.38	0.383	0.000	0.00	0.000	0
12:10:2023:17:06:14	179	226	1.09	0.39	0.387	0.000	0.00	0.000	0
12:10:2023:17:06:15	175	229	1.09	0.39	0.391	0.000	0.00	0.000	0
12:10:2023:17:06:16	171	222	1.09	0.39	0.394	0.000	0.00	0.000	0
12:10:2023:17:06:17	182	241	1.09	0.40	0.398	0.000	0.00	0.000	0
12:10:2023:17:06:18	176	248	1.09	0.40	0.402	0.000	0.00	0.000	0
12:10:2023:17:06:19	170	216	1.09	0.41	0.406	0.000	0.00	0.000	0
12:10:2023:17:06:20	176	216	1.09	0.41	0.410	0.000	0.00	0.000	0
12:10:2023:17:06:21	163	245	1.09	0.41	0.414	0.000	0.00	0.000	0
12:10:2023:17:06:22	175	245	1.09	0.42	0.418	0.000	0.00	0.000	0
12:10:2023:17:06:23	180	222	1.09	0.42	0.422	0.000	0.00	0.000	0
12:10:2023:17:06:24	171	206	1.09	0.43	0.425	0.000	0.00	0.000	0
12:10:2023:17:06:25	181	213	1.09	0.43	0.429	0.000	0.00	0.000	0
12:10:2023:17:06:26	180	226	1.09	0.43	0.432	0.000	0.00	0.000	0
12:10:2023:17:06:27	166	210	1.09	0.44	0.436	0.000	0.00	0.000	0
12:10:2023:17:06:28	163	203	1.09	0.44	0.439	0.000	0.00	0.000	0
12:10:2023:17:06:29	176	191	1.09	0.44	0.443	0.000	0.00	0.000	0
12:10:2023:17:06:30	168	203	1.09	0.45	0.446	0.000	0.00	0.000	0
12:10:2023:17:06:31	168	213	1.09	0.45	0.449	0.000	0.00	0.000	0
12:10:2023:17:06:32	179	200	1.09	0.45	0.453	0.000	0.00	0.000	0
12:10:2023:17:06:33	173	213	1.09	0.46	0.456	0.000	0.00	0.000	0
12:10:2023:17:06:34	170	206	1.09	0.46	0.460	0.000	0.00	0.000	0
12:10:2023:17:06:35	161	194	1.09	0.46	0.463	0.000	0.00	0.000	0
12:10:2023:17:06:36	157	197	1.09	0.47	0.466	0.000	0.00	0.000	0
12:10:2023:17:06:37	165	203	1.09	0.47	0.470	0.000	0.00	0.000	0
12:10:2023:17:06:38	173	232	1.09	0.47	0.473	0.000	0.00	0.000	0
12:10:2023:17:06:39	178	276	1.09	0.48	0.478	0.000	0.00	0.000	0
12:10:2023:17:06:40	173	289	1.09	0.48	0.482	0.000	0.00	0.000	0
12:10:2023:17:06:41	171	283	1.09	0.49	0.487	0.000	0.00	0.000	0
12:10:2023:17:06:42	169	260	1.09	0.49	0.492	0.000	0.00	0.000	0
12:10:2023:17:06:43	182	235	1.09	0.50	0.496	0.000	0.00	0.000	0
12:10:2023:17:06:44	178	229	1.09	0.50	0.500	0.000	0.00	0.000	0
12:10:2023:17:06:45	172	210	1.09	0.50	0.503	0.000	0.00	0.000	0
12:10:2023:17:06:46	159	222	1.09	0.51	0.507	0.000	0.00	0.000	0
12:10:2023:17:06:47	169	219	1.09	0.51	0.511	0.000	0.00	0.000	0
12:10:2023:17:06:48	177	226	1.09	0.51	0.514	0.000	0.00	0.000	0
12:10:2023:17:06:49	176	245	1.09	0.52	0.518	0.000	0.00	0.000	0
12:10:2023:17:06:50	170	241	1.09	0.52	0.522	0.000	0.00	0.000	0
12:10:2023:17:06:51	178	245	1.09	0.53	0.526	0.000	0.00	0.000	0
12:10:2023:17:06:52	176	257	1.09	0.53	0.530	0.000	0.00	0.000	0
12:10:2023:17:06:53	169	248	1.09	0.53	0.535	0.000	0.00	0.000	0
12:10:2023:17:06:54	160	241	1.09	0.54	0.539	0.000	0.00	0.000	0
12:10:2023:17:06:55	156	219	1.09	0.54	0.543	0.000	0.00	0.000	0
12:10:2023:17:06:56	170	216	1.09	0.55	0.546	0.000	0.00	0.000	0
12:10:2023:17:06:57	175	219	1.09	0.55	0.550	0.000	0.00	0.000	0
12:10:2023:17:06:58	175	222	1.09	0.55	0.554	0.000	0.00	0.000	0
12:10:2023:17:06:59	170	222	1.09	0.56	0.557	0.000	0.00	0.000	0
12:10:2023:17:07:00	168	219	1.09	0.56	0.561	0.000	0.00	0.000	0
12:10:2023:17:07:01	177	222	1.09	0.56	0.565	0.000	0.00	0.000	0
12:10:2023:17:07:02	178	232	1.09	0.57	0.568	0.000	0.00	0.000	0
12:10:2023:17:07:03	170	229	1.09	0.57	0.572	0.000	0.00	0.000	0
12:10:2023:17:07:04	160	241	1.09	0.58	0.576	0.000	0.00	0.000	0
12:10:2023:17:07:05	163	241	1.09	0.58	0.580	0.000	0.00	0.000	0
12:10:2023:17:07:06	167	222	1.09	0.58	0.584	0.000	0.00	0.000	0
12:10:2023:17:07:07	170	216	1.09	0.59	0.588	0.000	0.00	0.000	0
12:10:2023:17:07:08	176	232	1.09	0.59	0.591	0.000	0.00	0.000	0
12:10:2023:17:07:09	169	222	1.09	0.60	0.595	0.000	0.00	0.000	0
12:10:2023:17:07:10	169	222	1.09	0.60	0.599	0.000	0.00	0.000	0
12:10:2023:17:07:11	168	232	1.09	0.60	0.603	0.000	0.00	0.000	0
12:10:2023:17:07:12	177	245	1.09	0.61	0.607	0.000	0.00	0.000	0
12:10:2023:17:07:13	177	238	1.09	0.61	0.611	0.000	0.00	0.000	0
12:10:2023:17:07:14	159	245	1.09	0.61	0.615	0.000	0.00	0.000	0
12:10:2023:17:07:15	157	210	1.09	0.62	0.618	0.000	0.00	0.000	0
12:10:2023:17:07:16	165	200	1.09	0.62	0.622	0.000	0.00	0.000	0
12:10:2023:17:07:17	170	216	1.09	0.63	0.625	0.000	0.00	0.000	0
12:10:2023:17:07:18	174	206	1.09	0.63	0.629	0.000	0.00	0.000	0
12:10:2023:17:07:19	170	213	1.09	0.63	0.632	0.000	0.00	0.000	0
12:10:2023:17:07:20	168	219	1.09	0.64	0.636	0.000	0.00	0.000	0
12:10:2023:17:07:21	174	248	1.09	0.64	0.640	0.000	0.00	0.000	0
12:10:2023:17:07:22	174	235	1.09	0.64	0.644	0.000	0.00	0.000	0
12:10:2023:17:07:23	161	216	1.09	0.65	0.648	0.000	0.00	0.000	0
12:10:2023:17:07:24	159	216	1.09	0.65	0.651	0.000	0.00	0.000	0
12:10:2023:17:07:25	169	232	1.09	0.65	0.655	0.000	0.00	0.000	0
12:10:2023:17:07:26	177	245	1.09	0.66	0.659	0.000	0.00	0.000	0
12:10:2023:17:07:27	169	254	1.09	0.66	0.663	0.000	0.00	0.000	0
12:10:2023:17:07:28	167	232	1.09	0.67	0.667	0.000	0.00	0.000	0
12:10:2023:17:07:29	174	206	1.09	0.67	0.671	0.000	0.00	0.000	0
12:10:2023:17:07:30	181	200	1.09	0.67	0.674	0.000	0.00	0.000	0
12:10:2023:17:07:31	157	219	1.09	0.68	0.678	0.000	0.00	0.000	0
12:10:2023:17:07:32	167	232	1.09	0.68	0.681	0.000	0.00	0.000	0
12:10:2023:17:07:33	171	229	1.09	0.69	0.685	0.000	0.00	0.000	0
12:10:2023:17:07:34	178	226	1.09	0.69	0.689	0.000	0.00	0.000	0
12:10:2023:17:07:35	172	235	1.09	0.69	0.693	0.000	0.00	0.000	0
12:10:2023:17:07:36	167	229	1.09	0.70	0.697	0.000	0.00	0.000	0
12:10:2023:17:07:37	179	210	1.09	0.70	0.700	0.000	0.00	0.000	0
12:10:2023:17:07:38	180	203	1.09	0.70	0.704	0.000	0.00	0.000	0
12:10:2023:17:07:39	170	203	1.09	0.71	0.707	0.000	0.00	0.000	0
12:10:2023:17:07:40	166	226	1.09	0.71	0.711	0.000	0.00	0.000	0
12:10:2023:17:07:41	172	245	1.09	0.71	0.715	0.000	0.00	0.000	0
12:10:2023:17:07:42	175	254	1.09	0.72	0.719	0.000	0.00	0.000	0
12:10:2023:17:07:43	169	245	1.09	0.72	0.723	0.000	0.00	0.000	0
12:10:2023:17:07:44	166	235	1.09	0.73	0.727	0.000	0.00	0.000	0
12:10:2023:17:07:45	180	210	1.09	0.73	0.731	0.000	0.00	0.000	0
